Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
K2WMnSe6,1.2708,-1.0918,0.3425,30.0000,25.1669,0.0370,0.0329,0.0829
Na2TaMnO3I3,1.4651,-1.9498,0.8435,30.0000,25.1491,0.0370,0.0330,0.0486
Na2VTaS3Se3,1.2960,-1.2525,0.7650,30.0000,25.2673,0.0370,0.0329,0.0708
K2VMnS3Br3,1.2618,-1.4831,0.0880,30.0000,25.1256,0.0370,0.0328,0.0894
K2NbMnSe3Cl3,1.2690,-1.5527,0.2737,30.0000,25.1799,0.0370,0.0329,0.0846
Li2MoWSe6,1.2700,-0.9769,0.4253,30.0000,25.1736,0.0370,0.0329,0.0852
K2VZnS3I3,1.2726,-1.1797,0.4499,30.0000,25.1806,0.0370,0.0329,0.0811
Na2MoGaS3I3,1.3950,-0.9826,1.6741,30.0000,25.3672,0.0370,0.0331,0.0527
Na2TaCuSe3I3,1.3052,-1.0116,0.7821,30.0000,25.2592,0.0370,0.0329,0.0699
Na2TaSbS3Se3,1.4832,-1.0500,0.7342,30.0000,25.1340,0.0370,0.0330,0.0486
K2VSbS3Se3,1.2663,-1.0511,0.3373,30.0000,25.1828,0.0370,0.0329,0.0821
Na2TaFeSe3Br3,1.2799,-1.2875,0.5893,30.0000,25.2280,0.0370,0.0329,0.0774
K2CrWS3I3,1.5024,-1.1681,0.4220,30.0000,25.0407,0.0370,0.0330,0.0482
K2MoInS3I3,1.3926,-1.1069,1.4878,30.0000,25.3219,0.0370,0.0330,0.0522
K2MoGaSe3Br3,1.3714,-1.3357,1.3935,30.0000,25.3219,0.0370,0.0330,0.0549
Na2TaZnSe3Cl3,1.4890,-1.3884,0.6950,30.0000,25.0976,0.0370,0.0330,0.0484
K2MnZnBr3I3,1.2708,-1.2998,0.3456,30.0000,25.1751,0.0370,0.0329,0.0803
Na2MoSbS3Br3,1.2638,-1.0201,0.2230,30.0000,25.1865,0.0370,0.0329,0.0848
K2SnNbS3I3,1.4976,-1.2232,0.4624,30.0000,25.0580,0.0370,0.0330,0.0482
K2VMnS3I3,1.2633,-1.2264,0.4558,30.0000,25.2132,0.0370,0.0329,0.0856
Li2MoGaSe3Br3,1.4111,-1.1751,1.5195,30.0000,25.2923,0.0370,0.0330,0.0514
K2TiSbSe3I3,1.2831,-1.1516,0.5034,30.0000,25.1841,0.0370,0.0329,0.0776
K2MoSbO3Br3,1.5063,-1.5378,0.2329,30.0000,24.9756,0.0370,0.0330,0.0481
Na2NbMnO3Br3,1.5080,-1.9846,0.1063,30.0000,24.9722,0.0370,0.0330,0.0483
K2TaMnS3I3,1.4766,-1.2427,0.7743,30.0000,25.1440,0.0370,0.0330,0.0489
Na2WAgSe3I3,1.3922,-0.9080,1.9414,30.0000,25.3581,0.0370,0.0331,0.0527
Na2TiInS3I3,1.4146,-1.2973,1.5631,30.0000,25.2816,0.0370,0.0330,0.0509
K2SnFeO3Se3,1.5256,-1.3524,0.2777,30.0000,24.9468,0.0370,0.0330,0.0480
Na2MnInO3Br3,1.3635,-1.6615,1.6059,30.0000,25.3580,0.0370,0.0330,0.0560
K2MnInO3Se3,1.3616,-1.5565,1.7128,30.0000,25.3731,0.0370,0.0330,0.0562
Na2WSbSe3Br3,1.2455,-1.0125,0.2673,30.0000,25.1131,0.0370,0.0329,0.0951
K2MoInSe3Br3,1.3136,-1.3287,1.2840,30.0000,25.3366,0.0370,0.0330,0.0653
K2MoBiS3I3,1.2722,-1.0287,0.4796,30.0000,25.2084,0.0370,0.0329,0.0798
K2TaSbSe6,1.2790,-1.0337,0.7105,30.0000,25.2203,0.0370,0.0329,0.0783
K2CrMnO3Se3,1.5170,-1.6122,0.2517,30.0000,24.9669,0.0370,0.0330,0.0478
Na2MnZnI6,1.2712,-1.0487,0.5722,30.0000,25.1718,0.0370,0.0329,0.0813
K2TaZnO3Br3,1.4872,-1.8706,0.5756,30.0000,25.0591,0.0370,0.0330,0.0486
Na2SnInO3I3,1.4317,-1.3954,1.5514,30.0000,25.2895,0.0370,0.0331,0.0504
K2MoBiO3I3,1.5035,-1.3626,0.5014,30.0000,25.0294,0.0370,0.0330,0.0486
Na2NbMnO3I3,1.5045,-1.9094,0.4926,30.0000,25.0792,0.0370,0.0330,0.0485
K2MnGaO3Br3,1.3447,-1.6713,1.7063,30.0000,25.3535,0.0370,0.0330,0.0589
Na2ZrGaSe3Br3,1.4367,-1.4697,1.3921,30.0000,25.2491,0.0370,0.0331,0.0500
Na2CrMoO3Se3,1.5133,-1.6231,0.3614,30.0000,25.0028,0.0370,0.0330,0.0480
Na2TiInSe3I3,1.3602,-1.2330,1.4168,30.0000,25.3597,0.0370,0.0330,0.0562
Na2MoFeSe3F3,1.5009,-1.9111,0.3462,30.0000,24.9828,0.0370,0.0330,0.0485
K2TiInSe3Br3,1.3209,-1.5725,1.2862,30.0000,25.3132,0.0370,0.0330,0.0653
K2WFeS3Br3,1.5281,-1.2549,0.1140,30.0000,24.9196,0.0370,0.0329,0.0481
Na2TiGaSe3I3,1.3900,-1.2291,1.5254,30.0000,25.3363,0.0370,0.0331,0.0523
K2SnMnF3I3,1.5043,-2.1069,0.4496,30.0000,25.0098,0.0370,0.0330,0.0482
Na2TiFeO3Br3,1.5300,-1.9931,0.0288,30.0000,24.8963,0.0370,0.0330,0.0480
Na2MnInO3I3,1.3414,-1.5170,1.6509,30.0000,25.3333,0.0370,0.0331,0.0600
K2VFeSe3F3,1.5111,-2.1785,0.2860,30.0000,24.9876,0.0370,0.0330,0.0482
Na2SnInSe3I3,1.4597,-0.9401,1.3412,30.0000,25.2083,0.0370,0.0331,0.0490
K2WAgSe3I3,1.3828,-0.9885,1.8858,30.0000,25.3783,0.0370,0.0331,0.0537
Na2VCuSe3F3,1.2575,-1.9376,0.3005,30.0000,25.1664,0.0370,0.0329,0.0930
Na2NbFeSe3I3,1.2581,-1.0623,0.5051,30.0000,25.1215,0.0370,0.0330,0.0895
K2MoGaS3Br3,1.4400,-1.2859,1.5608,30.0000,25.2785,0.0370,0.0331,0.0496
K2WFeSe3Cl3,1.5245,-1.3216,0.2512,30.0000,24.9103,0.0370,0.0330,0.0483
Na2MoGaSe3Cl3,1.4281,-1.2895,1.7820,30.0000,25.3105,0.0370,0.0331,0.0505
Li2MoGaSe3I3,1.4283,-0.9649,1.5712,30.0000,25.3126,0.0370,0.0331,0.0505
Na2MoFeSe3Cl3,1.2495,-1.2111,0.3137,30.0000,25.0725,0.0371,0.0329,0.0966
Na2MnBiO3S3,1.5149,-1.6295,0.1740,30.0000,24.9341,0.0371,0.0329,0.0483
Na2TiSbSe3Br3,1.2506,-1.3603,0.2493,30.0000,25.1114,0.0371,0.0329,0.0949
Na2FeCuF3I3,1.2698,-1.8788,0.4529,30.0000,25.1128,0.0371,0.0329,0.0828
Na2ZrInSe3Br3,1.4562,-1.5124,1.2772,30.0000,25.1700,0.0371,0.0330,0.0496
K2SnInSe3I3,1.4835,-0.9783,1.3029,30.0000,25.1395,0.0371,0.0331,0.0485
K2SnNbS3Br3,1.2601,-1.3528,0.1584,30.0000,25.0910,0.0371,0.0329,0.0910
Na2SnCrS3I3,1.2682,-0.9993,0.4467,30.0000,25.1258,0.0371,0.0329,0.0870
K2MnInO3I3,1.4453,-1.5479,1.5836,30.0000,25.2570,0.0371,0.0331,0.0492
K2MnGaO3I3,1.4409,-1.5517,1.7299,30.0000,25.2797,0.0371,0.0331,0.0497
Na2NbZnO3I3,1.5098,-1.6690,0.4858,30.0000,24.9731,0.0371,0.0330,0.0481
K2ZrInSe3I3,1.4672,-1.3995,1.3237,30.0000,25.1746,0.0371,0.0331,0.0490
K2SbZnS3I3,1.5144,-1.0436,0.4517,30.0000,24.9537,0.0371,0.0330,0.0482
K2SnNbSe3Br3,1.2481,-1.4419,0.2585,30.0000,25.0911,0.0371,0.0329,0.0959
K2FeMnO3Se3,1.5356,-1.4525,0.2416,30.0000,24.8929,0.0371,0.0330,0.0481
K2MnGaO3Se3,1.3958,-1.5190,1.9141,30.0000,25.3612,0.0371,0.0331,0.0527
K2CrMoO3I3,1.5026,-1.5136,0.5187,30.0000,25.0461,0.0371,0.0330,0.0484
Na2SnInS3I3,1.4464,-0.9285,1.4598,30.0000,25.2378,0.0371,0.0331,0.0496
Na2ZrFeO3I3,1.5180,-1.9212,0.4560,30.0000,24.9234,0.0371,0.0330,0.0481
Na2MnInO3Se3,1.4455,-1.4468,1.8077,30.0000,25.2875,0.0371,0.0331,0.0502
Na2WInSe3Br3,1.4797,-1.1200,1.1738,30.0000,25.1268,0.0371,0.0331,0.0490
Na2WMnS6,1.5337,-1.1708,0.1366,30.0000,24.8935,0.0371,0.0330,0.0480
K2VFeSe3I3,1.2499,-1.1785,0.4977,30.0000,25.1097,0.0371,0.0329,0.0940
Na2SnNbSe3Br3,1.2536,-1.3169,0.2594,30.0000,25.0860,0.0371,0.0329,0.0912
Na2SnFeO3Br3,1.5252,-1.4224,0.0888,30.0000,24.9022,0.0371,0.0330,0.0481
Na2ZrInSe3I3,1.4736,-1.3148,1.3639,30.0000,25.1819,0.0371,0.0331,0.0487
K2MoGaS3I3,1.4643,-1.1031,1.6099,30.0000,25.2219,0.0371,0.0331,0.0489
Na2TiBiSe3I3,1.5246,-1.0595,0.4821,30.0000,24.9083,0.0371,0.0330,0.0482
K2TaCuSe3Br3,1.2493,-1.3420,0.5785,30.0000,25.0899,0.0371,0.0329,0.0952
Na2SnZnBr3I3,1.2517,-1.1533,0.3647,30.0000,25.0838,0.0371,0.0329,0.0932
K2FeZnF3I3,1.2575,-2.0078,0.4320,30.0000,25.0808,0.0371,0.0329,0.0936
K2SbAgCl3I3,1.3801,-1.1673,2.2165,30.0000,25.3715,0.0371,0.0332,0.0540
Na2CrMnSe3I3,1.2549,-1.1225,0.4854,30.0000,25.1192,0.0371,0.0330,0.0908
Na2SnVS3Br3,1.2409,-1.2546,0.1322,30.0000,25.0121,0.0371,0.0329,0.1017
K2MnCuCl3I3,1.2517,-1.3062,0.4112,30.0000,25.1117,0.0371,0.0329,0.0938
Na2SnVS3I3,1.2584,-1.0189,0.4742,30.0000,25.1052,0.0371,0.0329,0.0915
Na2MnGaO3I3,1.4078,-1.5264,1.8101,30.0000,25.2949,0.0371,0.0331,0.0517
K2TaZnSe3Cl3,1.5094,-1.4834,0.6729,30.0000,24.9762,0.0371,0.0330,0.0483
Na2MnGaS3Se3,1.4517,-1.0075,1.8490,30.0000,25.2550,0.0371,0.0331,0.0495
K2TaMnO3Br3,1.5213,-2.0497,0.5842,30.0000,24.9189,0.0371,0.0330,0.0483
K2VZnO3Br3,1.5489,-1.7742,0.0854,30.0000,24.7552,0.0371,0.0330,0.0482
K2SnTaS3Br3,1.5145,-1.3860,0.5489,30.0000,24.9355,0.0371,0.0330,0.0482
Na2SnVSe3F3,1.5311,-2.0905,0.3237,30.0000,24.8608,0.0371,0.0330,0.0481
K2NbSbO3Se3,1.5298,-1.6813,0.3636,30.0000,24.8689,0.0371,0.0330,0.0483
K2TiGaSe3I3,1.4729,-1.3821,1.4744,30.0000,25.1716,0.0371,0.0331,0.0489
Na2MoWO3Se3,1.5262,-1.4833,0.3622,30.0000,24.8866,0.0371,0.0330,0.0483
Na2SnTaSe3I3,1.5148,-1.0476,0.7668,30.0000,24.9414,0.0371,0.0331,0.0484
Na2MoWS6,1.5427,-1.1653,0.2462,30.0000,24.8360,0.0371,0.0330,0.0482
Na2VSbS3Se3,1.2390,-1.0075,0.3432,30.0000,25.0305,0.0371,0.0329,0.1021
Li2WSbSe3F3,1.5306,-1.6542,0.3508,30.0000,24.8789,0.0371,0.0330,0.0483
Na2TaFeS3I3,1.5206,-1.1610,0.7951,30.0000,24.9352,0.0371,0.0331,0.0484
K2FeMnO3Br3,1.5404,-1.7004,0.0377,30.0000,24.8033,0.0371,0.0330,0.0481
Na2TaSbO3Se3,1.5238,-1.6623,0.7815,30.0000,24.9441,0.0371,0.0330,0.0484
K2CrWSe3I3,1.5283,-1.1250,0.4645,30.0000,24.9229,0.0371,0.0330,0.0483
K2VMnSe3I3,1.2523,-1.2143,0.4993,30.0000,25.0430,0.0371,0.0330,0.0910
Na2TaZnO3Cl3,1.5057,-2.0665,0.7551,30.0000,24.9986,0.0371,0.0331,0.0484
Na2MoGaS3Br3,1.4645,-1.1515,1.6387,30.0000,25.1804,0.0371,0.0331,0.0491
K2MnInS3I3,1.2856,-1.1118,1.4858,30.0000,25.2697,0.0371,0.0330,0.0757
Na2MnGaS3Br3,1.3172,-1.1783,1.6481,30.0000,25.3124,0.0371,0.0331,0.0651
K2ZrMoS3Se3,1.2380,-1.3481,0.3356,30.0000,25.0263,0.0371,0.0330,0.1024
Na2TiFeO3I3,1.5400,-1.9224,0.4635,30.0000,24.8546,0.0371,0.0330,0.0481
Na2WAgO3I3,1.4229,-1.3384,2.2836,30.0000,25.3279,0.0371,0.0332,0.0510
Na2MoMnS3Se3,1.2331,-1.0656,0.3312,30.0000,25.0131,0.0371,0.0329,0.1109
Na2MnBiS3I3,1.2378,-0.8854,0.4352,30.0000,25.0109,0.0371,0.0329,0.1056
K2TiGaSe3Br3,1.5079,-1.5984,1.4036,30.0000,25.0657,0.0371,0.0331,0.0483
Na2WSbSe3F3,1.5468,-1.7615,0.3322,30.0000,24.7581,0.0371,0.0331,0.0483
Na2VZnS3Br3,1.2201,-1.2533,0.0782,30.0000,24.9707,0.0371,0.0329,0.1277
K2MnGaS3Se3,1.2883,-1.1217,1.7521,30.0000,25.3088,0.0371,0.0331,0.0744
K2NbFeSe3Br3,1.2361,-1.3782,0.2309,30.0000,24.9766,0.0371,0.0329,0.1061
K2SnVSe3F3,1.5406,-2.1390,0.3186,30.0000,24.8102,0.0371,0.0330,0.0481
Na2VFeO3I3,1.5306,-1.7302,0.4942,30.0000,24.8642,0.0371,0.0330,0.0481
Na2WBiS3I3,1.5355,-0.9643,0.4297,30.0000,24.8468,0.0372,0.0330,0.0485
Na2ZrSbO3Br3,1.5481,-1.9734,0.1528,30.0000,24.7741,0.0372,0.0330,0.0483
K2WMnS3Se3,1.5432,-1.1230,0.2643,30.0000,24.7701,0.0372,0.0330,0.0482
Na2SnBiO3I3,1.5430,-1.2707,0.4634,30.0000,24.7980,0.0372,0.0331,0.0483
K2WAgO3Br3,1.4184,-1.4922,2.2845,30.0000,25.2903,0.0372,0.0332,0.0512
K2MoWSe6,1.2462,-1.0704,0.4007,30.0000,25.0555,0.0372,0.0330,0.0999
Na2SnVSe3I3,1.2462,-0.9881,0.5130,30.0000,25.0594,0.0372,0.0329,0.1024
Na2FeSbO3Br3,1.5436,-1.4367,0.1272,30.0000,24.7602,0.0372,0.0330,0.0482
Na2ZrWSe6,1.2488,-1.2636,0.3534,30.0000,25.0091,0.0372,0.0329,0.1005
Na2NbSbO3Se3,1.5303,-1.6063,0.3711,30.0000,24.8424,0.0372,0.0330,0.0482
Na2SbAgCl3I3,1.3260,-1.0171,2.3001,30.0000,25.3518,0.0372,0.0332,0.0629
Na2MnGaO3Br3,1.4669,-1.6518,1.8095,30.0000,25.1751,0.0372,0.0332,0.0492
Na2MoSbSe3Cl3,1.2298,-1.1237,0.3712,30.0000,24.9928,0.0372,0.0329,0.1192
K2TiCrO3Cl3,1.5517,-2.2047,0.0499,30.0000,24.7322,0.0372,0.0330,0.0482
K2MnSbCl3I3,1.2390,-1.3398,0.4440,30.0000,24.9962,0.0372,0.0329,0.1040
Na2TiGaS3I3,1.4890,-1.2554,1.7059,30.0000,25.1217,0.0372,0.0331,0.0488
K2MoGaSe3I3,1.2802,-1.0445,1.4619,30.0000,25.1825,0.0372,0.0331,0.0784
K2WBiS3I3,1.5392,-1.0888,0.4232,30.0000,24.8097,0.0372,0.0330,0.0480
K2MoSbS3I3,1.2455,-0.9837,0.5135,30.0000,25.0425,0.0372,0.0330,0.1029
K2VCuSe3Br3,1.2336,-1.2862,0.2259,30.0000,24.9507,0.0372,0.0329,0.1128
Na2TaZnS3I3,1.5321,-1.1568,0.7873,30.0000,24.8848,0.0372,0.0331,0.0484
K2MoGaSe3Cl3,1.4869,-1.4028,1.6973,30.0000,25.1138,0.0372,0.0332,0.0488
Na2WAgO3Br3,1.4300,-1.3950,2.3900,30.0000,25.2783,0.0372,0.0332,0.0505
K2TaZnO3I3,1.5288,-1.7924,0.8070,30.0000,24.9221,0.0372,0.0331,0.0483
Na2MnGaSe3Cl3,1.2879,-1.3042,1.8027,30.0000,25.2499,0.0372,0.0331,0.0752
K2ZrGaSe3I3,1.5101,-1.4019,1.4178,30.0000,24.9880,0.0372,0.0331,0.0485
Li2MoGaS3Br3,1.4796,-1.1836,1.7422,30.0000,25.1448,0.0372,0.0331,0.0489
K2NbFeSe3Cl3,1.2300,-1.5141,0.2719,30.0000,24.9897,0.0372,0.0329,0.1138
K2SbAgO3Se3,1.4165,-1.2251,2.7037,30.0000,25.3302,0.0372,0.0332,0.0513
Na2NbFeSe3Cl3,1.2253,-1.3620,0.2739,30.0000,24.9599,0.0372,0.0329,0.1243
K2ZrGaSe3Br3,1.5046,-1.6464,1.3401,30.0000,25.0153,0.0372,0.0331,0.0488
Na2WGaSe3Br3,1.5099,-1.1444,1.2690,30.0000,24.9453,0.0372,0.0331,0.0485
Na2VZnO3Br3,1.5579,-1.7346,0.0745,30.0000,24.7070,0.0372,0.0330,0.0484
Na2SnTaSe3Cl3,1.5374,-1.4601,0.6905,30.0000,24.8265,0.0372,0.0331,0.0483
Na2ZrCrO3Cl3,1.5590,-2.1292,0.0709,30.0000,24.6758,0.0372,0.0331,0.0482
Na2VMnSe3Cl3,1.2322,-1.4292,0.2619,30.0000,24.9429,0.0372,0.0329,0.1128
K2CrAgO3I3,1.3920,-1.4053,2.5641,30.0000,25.3148,0.0372,0.0332,0.0527
K2ZrBiSe3I3,1.5493,-1.3576,0.4686,30.0000,24.7644,0.0372,0.0331,0.0482
K2MoAgO3I3,1.3410,-1.3360,2.4892,30.0000,25.3166,0.0372,0.0332,0.0610
K2VMnSe3Cl3,1.2248,-1.5486,0.2604,30.0000,24.9414,0.0372,0.0329,0.1229
Na2MnZnF3I3,1.5450,-2.0236,0.4444,30.0000,24.7824,0.0372,0.0330,0.0483
Na2NbFeSe3Br3,1.2257,-1.2641,0.2306,30.0000,24.9154,0.0372,0.0329,0.1196
Na2MoFeS3I3,1.2300,-0.9719,0.4946,30.0000,24.9628,0.0372,0.0330,0.1156
K2CrAgO3Br3,1.3946,-1.5743,2.7659,30.0000,25.3394,0.0372,0.0332,0.0528
K2FeCuF3I3,1.2333,-1.9459,0.4420,30.0000,24.9858,0.0372,0.0330,0.1136
Na2TiBiS3I3,1.5507,-1.0596,0.4421,30.0000,24.7847,0.0372,0.0331,0.0484
Na2CrMnO3Br3,1.5610,-1.7228,0.0321,30.0000,24.6582,0.0372,0.0330,0.0484
K2MnZnI6,1.2338,-1.1086,0.5610,30.0000,24.9783,0.0372,0.0330,0.1133
Na2MoAgO3I3,1.3264,-1.3085,2.5961,30.0000,25.3480,0.0372,0.0332,0.0637
Na2TiCrS3I3,1.2280,-1.3110,0.4453,30.0000,24.9307,0.0372,0.0329,0.1103
K2VNbS3Se3,1.2182,-1.2905,0.3285,30.0000,24.9178,0.0372,0.0329,0.1305
Na2TaMnSe3Br3,1.2373,-1.3928,0.5911,30.0000,24.9994,0.0372,0.0330,0.1089
K2VCuS3I3,1.2246,-1.1391,0.4594,30.0000,24.9303,0.0372,0.0330,0.1188
Na2SnTaS3Br3,1.5488,-1.2772,0.5636,30.0000,24.7588,0.0372,0.0331,0.0484
Na2WSbO3Br3,1.5552,-1.4096,0.1829,30.0000,24.7275,0.0372,0.0330,0.0484
Na2CrWO3I3,1.5523,-1.5329,0.4513,30.0000,24.7201,0.0372,0.0331,0.0485
K2ZrCrS3I3,1.2261,-1.3584,0.4301,30.0000,24.9792,0.0372,0.0329,0.1197
Na2WFeS3I3,1.5492,-1.0190,0.4227,30.0000,24.7214,0.0372,0.0331,0.0484
K2CuZnF3I3,1.2210,-1.9604,0.4380,30.0000,24.9426,0.0372,0.0330,0.1205
K2MoWO3Se3,1.5506,-1.4969,0.3559,30.0000,24.7636,0.0372,0.0331,0.0483
Na2ZrBiSe3I3,1.5584,-1.2127,0.4764,30.0000,24.6992,0.0372,0.0331,0.0485
Na2SnGaSe3I3,1.5032,-0.9232,1.4368,30.0000,25.0240,0.0372,0.0331,0.0487
Na2VTaS6,1.5380,-1.4126,0.7834,30.0000,24.8076,0.0372,0.0331,0.0482
K2SnSbS3Br3,1.5651,-1.0560,0.1738,30.0000,24.6504,0.0372,0.0331,0.0483
K2VCuSe3I3,1.2276,-1.0759,0.5018,30.0000,24.9249,0.0372,0.0330,0.1230
Na2ZrInS3I3,1.5217,-1.3525,1.4913,30.0000,24.9172,0.0372,0.0332,0.0486
K2MoFeSe3Br3,1.2242,-1.2274,0.2616,30.0000,24.9356,0.0372,0.0330,0.1181
K2MnGaS3Br3,1.2653,-1.2941,1.5638,30.0000,25.1313,0.0372,0.0331,0.0882
Na2MoGaSe3I3,1.2673,-0.9597,1.5095,30.0000,25.1459,0.0372,0.0331,0.0857
K2CrMoO3Br3,1.5603,-1.6673,0.1638,30.0000,24.6556,0.0372,0.0330,0.0484
Na2VMnS3I3,1.2289,-1.1676,0.4669,30.0000,24.9343,0.0372,0.0330,0.1153
K2VMnO3Br3,1.5705,-2.0040,0.0855,30.0000,24.6493,0.0372,0.0331,0.0483
K2MnGaSe6,1.2589,-1.0754,1.5341,30.0000,25.1243,0.0372,0.0331,0.0915
Na2MnSbCl3I3,1.2265,-1.2323,0.4534,30.0000,24.9502,0.0372,0.0330,0.1145
Na2CrMnO6,1.5585,-2.0326,0.0249,30.0000,24.6380,0.0372,0.0330,0.0485
Na2NbZnSe3Br3,1.2171,-1.2327,0.2298,30.0000,24.9184,0.0372,0.0329,0.1262
Na2MoSbS3I3,1.2232,-0.9063,0.5255,30.0000,24.9513,0.0373,0.0330,0.1236
K2TaCuO3Cl3,1.5446,-2.0429,0.7347,30.0000,24.7947,0.0373,0.0331,0.0483
Na2VCuSe3Cl3,1.2168,-1.2694,0.2701,30.0000,24.8820,0.0373,0.0329,0.1287
K2MoSbS3Br3,1.2232,-1.1593,0.2238,30.0000,24.8547,0.0373,0.0329,0.1227
K2NbFeS3Br3,1.2174,-1.3866,0.1128,30.0000,24.8569,0.0373,0.0329,0.1323
K2MoAgO3Br3,1.3141,-1.4587,2.6569,30.0000,25.3106,0.0373,0.0332,0.0669
K2SnCrS3I3,1.2226,-1.0560,0.4374,30.0000,24.9282,0.0373,0.0330,0.1210
Na2SnBiS3I3,1.5594,-0.9007,0.4435,30.0000,24.6809,0.0373,0.0331,0.0484
Na2TiGaSe3Br3,1.5220,-1.4345,1.4623,30.0000,24.9250,0.0373,0.0332,0.0483
Na2CrMnO3I3,1.5628,-1.5906,0.4635,30.0000,24.7056,0.0373,0.0331,0.0483
Na2SbAgO3Se3,1.4385,-1.2021,2.8454,30.0000,25.2701,0.0373,0.0333,0.0500
Na2MnGaSe3Br3,1.2550,-1.2229,1.4428,30.0000,25.0728,0.0373,0.0330,0.0924
Na2ZrCrO3S3,1.5692,-2.0327,0.0879,30.0000,24.6224,0.0373,0.0330,0.0483
K2ZrSbS3I3,1.5591,-1.3279,0.4584,30.0000,24.7016,0.0373,0.0331,0.0486
K2ZrCrO3Se3,1.5545,-2.0596,0.2686,30.0000,24.6619,0.0373,0.0331,0.0484
Na2CrAgO3Br3,1.3656,-1.5201,2.9309,30.0000,25.3360,0.0373,0.0333,0.0559
Na2MoAgO3Br3,1.3088,-1.3927,2.8019,30.0000,25.2769,0.0373,0.0332,0.0677
Na2NbTaSe6,1.2316,-1.1532,0.7370,30.0000,24.9449,0.0373,0.0330,0.1151
Na2SnCuO3Se3,1.2106,-1.3362,0.2901,30.0000,24.8195,0.0373,0.0330,0.1367
Na2NbFeS3Br3,1.2064,-1.2494,0.1052,30.0000,24.7984,0.0373,0.0329,0.1520
Na2WInSe3I3,1.5258,-1.0024,1.2673,30.0000,24.8918,0.0373,0.0331,0.0486
Li2MoWS6,1.5667,-1.0985,0.2640,30.0000,24.6578,0.0373,0.0330,0.0485
K2VCuO3F3,1.2088,-2.6070,0.1335,30.0000,24.8127,0.0373,0.0329,0.1482
K2MnGaS3I3,1.2545,-1.1325,1.6152,30.0000,25.1150,0.0373,0.0331,0.0964
K2NbMnO3I3,1.5652,-2.0329,0.4801,30.0000,24.6817,0.0373,0.0331,0.0484
Na2SnVSe3Cl3,1.2168,-1.3824,0.2943,30.0000,24.8586,0.0373,0.0329,0.1281
Na2VMnS3Br3,1.2063,-1.3416,0.0782,30.0000,24.8106,0.0373,0.0329,0.1464
Na2MoGaSe3Br3,1.2443,-1.1346,1.4476,30.0000,25.0916,0.0373,0.0331,0.1025
Na2MnInO6,1.4800,-2.0961,2.5680,30.0000,25.0923,0.0373,0.0333,0.0492
Na2FeMnO3Cl3,1.5791,-1.6773,0.0093,30.0000,24.5384,0.0373,0.0331,0.0482
Na2SnCrSe3I3,1.2197,-0.9850,0.4901,30.0000,24.8962,0.0373,0.0330,0.1262
K2NbSbS6,1.5684,-1.0726,0.2401,30.0000,24.5876,0.0373,0.0331,0.0486
K2VTaS6,1.5551,-1.4374,0.7484,30.0000,24.6907,0.0373,0.0331,0.0485
K2SnTaSe3Cl3,1.5570,-1.6033,0.6703,30.0000,24.7180,0.0373,0.0331,0.0486
Na2ZrCrO3I3,1.5733,-2.0086,0.4649,30.0000,24.5975,0.0373,0.0331,0.0484
Na2MoWSe6,1.2105,-0.9980,0.4073,30.0000,24.8537,0.0373,0.0330,0.1386
Na2ZrGaSe3I3,1.5402,-1.3021,1.4639,30.0000,24.8641,0.0373,0.0332,0.0483
Na2CrMnO3Se3,1.5759,-1.5595,0.2527,30.0000,24.5646,0.0373,0.0331,0.0487
K2VZnS3Br3,1.2030,-1.3746,0.0879,30.0000,24.8009,0.0373,0.0329,0.1586
Na2NbMnSe3Cl3,1.2100,-1.4140,0.2759,30.0000,24.8267,0.0373,0.0330,0.1373
K2TiFeSe3Br3,1.2002,-1.4531,0.1894,30.0000,24.7853,0.0373,0.0329,0.1483
Na2ZrCrO3Se3,1.5731,-2.1215,0.2707,30.0000,24.6069,0.0373,0.0331,0.0485
K2SnVSe3I3,1.2129,-1.0791,0.5027,30.0000,24.8445,0.0373,0.0330,0.1357
K2VFeO3Cl3,1.5793,-1.9971,0.0945,30.0000,24.5237,0.0373,0.0331,0.0486
K2TiInS3I3,1.5389,-1.3578,1.5036,30.0000,24.8293,0.0373,0.0332,0.0486
Na2MnInS3I3,1.2414,-1.0469,1.5439,30.0000,25.0528,0.0373,0.0331,0.1000
K2TaSbS6,1.5638,-1.1270,0.7138,30.0000,24.6848,0.0373,0.0331,0.0485
Na2SnFeO3Se3,1.5737,-1.3676,0.2803,30.0000,24.5877,0.0373,0.0331,0.0485
Na2MoFeO3Br3,1.5819,-1.5554,0.1499,30.0000,24.5374,0.0373,0.0331,0.0484
Na2NbSbS6,1.5750,-1.0624,0.2403,30.0000,24.5395,0.0373,0.0331,0.0484
Na2SbZnO3I3,1.2053,-1.1825,0.4868,30.0000,24.8249,0.0373,0.0330,0.1497
Na2SnGaO3I3,1.5349,-1.4066,1.6885,30.0000,24.8545,0.0373,0.0332,0.0484
K2ZrInSe3Br3,1.5418,-1.6496,1.2332,30.0000,24.7799,0.0373,0.0332,0.0488
K2ZrFeO3Br3,1.5903,-2.0517,0.0695,30.0000,24.4762,0.0373,0.0331,0.0485
