Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,LCOE_Median,LCOE_Q10_Best,LCOE_Q90_Worst
Na2SbCuO3I3,0.93547,-1.20613,0.49655,30.00000,15.38622,0.04878,0.03385,0.49624
Rb2CrWO6,1.91809,-2.19554,30.74050,30.00000,19.57094,0.04880,0.03945,0.07255
Rb2CrWO3Cl3,1.94578,-1.79935,27.54414,30.00000,19.10028,0.04884,0.03917,0.07337
Na2TiBiO3Cl3,2.15750,-1.98966,0.16695,30.00000,15.29085,0.04889,0.03718,0.08009
Rb2GeTaO3Cl3,1.90681,-2.17048,33.03313,30.00000,19.76697,0.04892,0.03966,0.07199
K2ZrGaO3Cl3,2.13813,-2.21161,2.15319,30.00000,15.56912,0.04892,0.03727,0.07980
Na2GeFeBr6,0.94433,-1.25013,5.20884,30.00000,15.99248,0.04893,0.03450,0.51606
Rb2GeFeO3F3,1.79761,-2.30573,46.46018,30.00000,21.73854,0.04893,0.04083,0.06981
Rb2CrMoO3Cl3,1.90759,-1.74837,32.68428,30.00000,19.71080,0.04896,0.03959,0.07253
Rb2CrWO3S3,1.94629,-1.75049,28.06128,30.00000,19.07613,0.04897,0.03928,0.07362
Na2GeInO3F3,2.06562,-2.28619,12.37832,30.00000,16.90541,0.04898,0.03808,0.07666
K2TiWO6,2.15408,-2.80450,0.15822,30.00000,15.25273,0.04899,0.03714,0.07993
Rb2ZrWO6,1.94649,-2.78362,28.54276,30.00000,19.09679,0.04904,0.03924,0.07365
Na2GeZnO3S3,2.08361,-1.61689,10.35042,30.00000,16.57163,0.04907,0.03793,0.07829
Rb2MnInO3F3,1.88694,-2.45896,36.34752,30.00000,20.11607,0.04909,0.03999,0.07243
Rb2SnInO3F3,1.92009,-2.41998,31.86600,30.00000,19.53171,0.04911,0.03965,0.07318
Cs2AgInI6,1.28893,-1.16812,71.62506,30.00000,25.27098,0.04921,0.04311,0.10834
Rb2WMnO6,1.93667,-2.15316,30.55580,30.00000,19.23832,0.04926,0.03957,0.07376
Na2ZrSbO3F3,2.16892,-2.75678,0.21036,30.00000,15.08399,0.04932,0.03726,0.08201
Rb2GeBiO3Cl3,1.93619,-1.72457,31.07505,30.00000,19.28433,0.04937,0.03967,0.07380
Rb2MoAgSe3I3,0.96603,-1.00649,17.39730,30.00000,17.46054,0.04940,0.03622,0.56253
Rb2NbFeO3F3,1.89854,-2.77289,36.36021,30.00000,19.94792,0.04941,0.04009,0.07299
Rb2GeCuCl3I3,0.97430,-1.30249,23.99826,30.00000,18.35608,0.04941,0.03714,0.58641
Cs2WSbSe3I3,1.31272,-1.01121,73.37481,30.00000,25.30590,0.04943,0.04330,0.09803
Cs2SnBiSe3I3,1.26644,-1.00493,72.03594,30.00000,25.17454,0.04943,0.04312,0.12660
Rb2NbSbO3S3,1.95199,-1.87390,29.25940,30.00000,19.02517,0.04944,0.03940,0.07450
Cs2SnTaSe3I3,1.42302,-1.28453,73.96460,30.00000,25.31369,0.04948,0.04347,0.07167
Na2SnGaO3F3,2.15333,-2.31666,2.52567,30.00000,15.30706,0.04950,0.03754,0.08105
K2VNbO6,2.17084,-2.76790,0.22782,30.00000,14.97563,0.04956,0.03738,0.08174
Na2MoGaO3F3,2.15335,-2.38634,2.79448,30.00000,15.32278,0.04959,0.03760,0.08146
Na2SnNbO3F3,2.17707,-2.70542,0.21794,30.00000,14.90834,0.04962,0.03741,0.08286
Cs2WAgSe3I3,1.40618,-1.03069,75.41464,30.00000,25.35008,0.04967,0.04361,0.07446
Rb2MoSbO3F3,1.94518,-2.32836,31.43932,30.00000,19.14109,0.04971,0.03976,0.07458
Cs2SbAgI6,1.19729,-1.05472,70.63862,30.00000,24.72894,0.04980,0.04307,0.25827
K2TiCrO3F3,2.18325,-2.81603,0.06024,30.00000,14.82467,0.04984,0.03752,0.08331
Rb2FeSbO3F3,1.92776,-2.29436,34.07932,30.00000,19.35816,0.04989,0.04007,0.07464
Cs2ZrBiSe3I3,1.52697,-1.36558,73.69430,30.00000,24.88808,0.04991,0.04357,0.06836
Rb2WAgO3F3,1.96640,-2.35958,29.74744,30.00000,18.75550,0.04994,0.03970,0.07582
Rb2VZnO3F3,1.89948,-2.69979,39.32047,30.00000,19.98267,0.04997,0.04056,0.07405
Rb2ZrCrO6,1.91121,-2.64382,37.60056,30.00000,19.70035,0.04998,0.04049,0.07457
Rb2SnTaO3Cl3,2.00247,-2.20216,25.23291,30.00000,18.09504,0.04999,0.03946,0.07710
Cs2GeBiSe3I3,1.37296,-0.99308,77.76252,30.00000,25.37682,0.05002,0.04393,0.08004
Cs2TaZnSe3I3,1.32187,-1.25552,77.42411,30.00000,25.34047,0.05004,0.04388,0.09569
Cs2TiBiSe3I3,1.45455,-1.35583,76.48294,30.00000,25.16103,0.05006,0.04388,0.07072
Cs2SnSbSe3I3,1.34661,-0.99333,77.61249,30.00000,25.34747,0.05008,0.04389,0.08575
Rb2VSbO3S3,1.95770,-1.76114,31.73845,30.00000,18.89800,0.05008,0.03999,0.07613
Na2VSbSe6,0.92402,-0.96785,0.41643,30.00000,14.73184,0.05012,0.03388,0.49815
Rb2TaMnO3F3,1.96654,-2.95652,30.74351,30.00000,18.76667,0.05013,0.03992,0.07644
Cs2TaFeSe3I3,1.42026,-1.22824,78.08366,30.00000,25.30375,0.05014,0.04402,0.07266
K2GeCuF3I3,0.93645,-1.97106,5.62702,30.00000,15.36867,0.05015,0.03461,0.51852
K2GeBiO3F3,2.13288,-2.29321,7.46521,30.00000,15.68294,0.05015,0.03819,0.08147
Na2GeFeSe3Br3,0.94062,-1.12583,5.37973,30.00000,15.42610,0.05016,0.03457,0.51641
Cs2TaMnSe3I3,1.32544,-1.26096,78.14766,30.00000,25.36195,0.05018,0.04397,0.09322
Cs2WInSe3I3,1.55836,-1.13686,74.43394,30.00000,24.65889,0.05027,0.04378,0.06826
Rb2MoWO6,1.98686,-2.12366,28.37836,30.00000,18.40037,0.05027,0.03980,0.07690
Cs2SnMnI6,1.18186,-1.16067,72.72210,30.00000,24.56403,0.05031,0.04346,0.31273
Cs2ZrSbSe3I3,1.37971,-1.35170,79.54259,30.00000,25.37291,0.05033,0.04421,0.07789
Na2TiGaO3Cl3,2.17626,-2.13621,2.59246,30.00000,14.88768,0.05038,0.03791,0.08438
Rb2GeInO3Cl3,1.91758,-1.85769,38.19946,30.00000,19.59533,0.05043,0.04058,0.07536
Cs2GeTaSe3I3,1.35289,-1.24617,79.91053,30.00000,25.32970,0.05045,0.04428,0.08430
Rb2GeFeO3S3,1.88984,-1.62417,42.36487,30.00000,20.08308,0.05048,0.04094,0.07471
Cs2WGaSe3I3,1.51830,-1.08350,77.40460,30.00000,24.92476,0.05048,0.04410,0.06910
Cs2CrWSe3I3,1.50028,-1.19490,77.90213,30.00000,25.02934,0.05049,0.04413,0.06945
Rb2VZnO3Cl3,1.94504,-2.03736,34.92443,30.00000,19.10839,0.05050,0.04031,0.07588
K2MoInO3Cl3,2.18564,-1.85137,1.96492,30.00000,14.78309,0.05051,0.03793,0.08479
Rb2MoMnO3S3,1.95785,-1.69823,33.19510,30.00000,18.86497,0.05052,0.04013,0.07648
Cs2SnNbSe3I3,1.33006,-1.29291,79.64418,30.00000,25.29451,0.05053,0.04420,0.09449
Cs2TaCuSe3I3,1.24535,-1.18473,77.55691,30.00000,25.06417,0.05055,0.04396,0.15705
Cs2MoInSe3I3,1.32574,-1.10696,80.42398,30.00000,25.35342,0.05057,0.04427,0.09465
Cs2WFeSe3I3,1.51795,-1.06432,77.63179,30.00000,24.93473,0.05057,0.04407,0.06926
K2ZrSbO3Cl3,2.20188,-2.08259,0.18796,30.00000,14.48402,0.05058,0.03778,0.08586
Rb2SnGeO3S3,1.93355,-1.60562,37.17681,30.00000,19.30536,0.05059,0.04056,0.07623
Cs2ZrInSe3I3,1.39844,-1.40754,80.73107,30.00000,25.32662,0.05063,0.04442,0.07707
Cs2MoBiSe3I3,1.17222,-0.98339,73.43948,30.00000,24.51555,0.05064,0.04348,0.31782
Rb2SnCrO3Cl3,1.97710,-1.88444,31.12818,30.00000,18.48535,0.05069,0.04013,0.07777
Rb2NbSbO6,1.97238,-2.53495,32.17630,30.00000,18.60841,0.05074,0.04026,0.07777
Rb2SnWO3S3,2.02279,-1.72788,25.08200,30.00000,17.69513,0.05075,0.03969,0.07889
Rb2NbZnO3Cl3,1.97527,-2.18025,31.93217,30.00000,18.54167,0.05075,0.04021,0.07805
Na2GeGaO3Cl3,2.11786,-1.73655,12.28386,30.00000,15.98071,0.05084,0.03868,0.08273
K2GeZnO3S3,2.14274,-1.66531,9.44649,30.00000,15.51407,0.05088,0.03862,0.08339
Cs2SnInSe3I3,1.54122,-1.07771,78.75973,30.00000,24.74751,0.05091,0.04437,0.06981
Cs2SnGaSe3I3,1.45696,-1.07745,82.09290,30.00000,25.24598,0.05095,0.04460,0.07146
K2SnMoO6,2.20971,-2.08966,0.27800,30.00000,14.32827,0.05097,0.03796,0.08694
Cs2SbZnSe3I3,1.26927,-1.05462,81.44489,30.00000,25.16677,0.05099,0.04449,0.13503
Rb2GeFeCl3I3,0.96332,-1.34787,24.22409,30.00000,17.52388,0.05106,0.03727,0.59122
Cs2SnTaSe3Br3,1.35369,-1.47749,83.72761,30.00000,25.37135,0.05107,0.04476,0.08524
K2NbMnO3F3,2.21537,-2.89253,0.15667,30.00000,14.26781,0.05108,0.03809,0.08728
K2GeCrO6,2.12930,-2.11689,11.38300,30.00000,15.70431,0.05111,0.03889,0.08399
Cs2MnZnI6,1.16904,-1.17145,76.07017,30.00000,24.44243,0.05112,0.04399,0.35364
Cs2TiInSe3I3,1.35041,-1.38887,84.06237,30.00000,25.36302,0.05113,0.04480,0.08711
Cs2NbZnSe3I3,1.33101,-1.22976,83.68668,30.00000,25.36783,0.05116,0.04479,0.09286
Rb2GeCuBr6,0.96078,-1.40392,23.91631,30.00000,17.41027,0.05116,0.03718,0.59182
Cs2AgInBr3I3,1.22082,-1.28789,80.50193,30.00000,24.96930,0.05118,0.04447,0.19581
Cs2GeSbSe3I3,1.31994,-0.96789,84.04087,30.00000,25.37083,0.05119,0.04484,0.09870
Cs2NbMnSe3I3,1.33175,-1.26689,84.53559,30.00000,25.36642,0.05120,0.04484,0.09320
Cs2ZrGaSe3I3,1.40198,-1.41043,84.23708,30.00000,25.30053,0.05123,0.04484,0.07679
Rb2GeSbO3Cl3,1.95811,-1.77559,36.26028,30.00000,18.85444,0.05123,0.04077,0.07821
Cs2MoBiS3I3,1.48591,-1.08159,83.20698,30.00000,25.13225,0.05126,0.04487,0.07129
Cs2SnWSe6,1.29560,-0.99595,83.54510,30.00000,25.25253,0.05126,0.04481,0.10971
Cs2NbFeSe3I3,1.32408,-1.22207,84.46051,30.00000,25.32206,0.05131,0.04489,0.09637
Cs2WSbSe3Br3,1.26361,-1.17609,83.00310,30.00000,25.16194,0.05132,0.04473,0.13583
K2SnCrO3F3,2.21650,-2.38916,0.14014,30.00000,14.17261,0.05132,0.03814,0.08744
Rb2VSbO6,1.97075,-2.36831,35.20555,30.00000,18.66930,0.05132,0.04061,0.07871
Rb2SnGaO3Cl3,1.99663,-1.85267,31.64105,30.00000,18.17543,0.05138,0.04051,0.07972
Na2VNbO6,2.22391,-2.74710,0.22674,30.00000,14.11877,0.05145,0.03822,0.08858
Cs2ZrWSe6,1.36511,-1.34065,85.79143,30.00000,25.38082,0.05146,0.04510,0.08525
Cs2MoGaSe3I3,1.26664,-1.08465,83.90103,30.00000,25.13285,0.05148,0.04487,0.13574
K2GeNbO3F3,2.15063,-2.65046,9.86302,30.00000,15.34687,0.05150,0.03878,0.08540
Cs2GeInSe3I3,1.44285,-0.99992,85.27913,30.00000,25.23901,0.05151,0.04506,0.07340
Rb2GeWO6,1.96751,-2.06166,35.99479,30.00000,18.66117,0.05151,0.04081,0.07893
Cs2NbTaSe6,1.37286,-1.25082,86.19384,30.00000,25.35201,0.05151,0.04513,0.08221
Cs2TiSbSe3I3,1.22499,-1.25755,82.80299,30.00000,24.99365,0.05155,0.04472,0.19406
Na2TiSbO3F3,2.22419,-2.74092,0.19072,30.00000,14.07280,0.05156,0.03829,0.08855
Rb2TiCrO6,1.92585,-2.63086,42.00309,30.00000,19.39874,0.05159,0.04131,0.07788
Cs2TaSbSe6,1.25136,-1.08157,83.82179,30.00000,25.07642,0.05161,0.04489,0.15166
Rb2SnGaO3F3,1.98128,-2.40923,35.00566,30.00000,18.43842,0.05167,0.04078,0.07944
Li2GeGaS3Cl3,2.14468,-1.24203,11.74991,30.00000,15.49799,0.05169,0.03899,0.08537
Cs2CrMnSe3I3,1.39840,-1.23854,87.99026,30.00000,25.38846,0.05177,0.04538,0.07722
Cs2TiGaSe3I3,1.34612,-1.40147,87.87031,30.00000,25.39548,0.05180,0.04534,0.08963
Rb2ZrBiO3Cl3,2.05832,-2.25526,24.76401,30.00000,17.05159,0.05181,0.04003,0.08290
Rb2MoFeO3F3,1.97581,-2.40102,36.15461,30.00000,18.53058,0.05182,0.04092,0.07971
Cs2MnBiS3I3,1.27033,-1.09352,86.53413,30.00000,25.20722,0.05186,0.04522,0.13365
Cs2TaZnSe3Br3,1.32945,-1.49153,88.20675,30.00000,25.33668,0.05190,0.04541,0.09796
Rb2VTaO6,2.01402,-2.83467,31.58561,30.00000,17.86025,0.05192,0.04059,0.08065
Rb2VFeO3F3,1.95402,-2.67441,40.29874,30.00000,18.96068,0.05192,0.04124,0.07926
Cs2ZrFeSe3I3,1.22793,-1.32561,84.57670,30.00000,24.95209,0.05193,0.04500,0.18962
Cs2SnSbSe3Br3,1.41408,-1.15758,88.48674,30.00000,25.30567,0.05194,0.04547,0.07666
Cs2VMnSe3I3,1.30476,-1.27279,88.10282,30.00000,25.32975,0.05195,0.04540,0.10737
Rb2GeCrO3Cl3,1.94388,-1.82126,41.76763,30.00000,19.16557,0.05195,0.04147,0.07890
Cs2WSbS3I3,1.58089,-1.05217,83.12730,30.00000,24.57555,0.05197,0.04508,0.07132
Cs2WInSe3Br3,1.55402,-1.35273,84.26989,30.00000,24.70988,0.05197,0.04519,0.07134
Cs2TaFeSe3Br3,1.37600,-1.45729,89.06659,30.00000,25.35080,0.05200,0.04554,0.08256
Cs2TaMnSe3Br3,1.34572,-1.53845,89.15000,30.00000,25.38236,0.05206,0.04554,0.09143
Cs2GeGaSe3I3,1.42813,-1.01014,89.04860,30.00000,25.31799,0.05206,0.04557,0.07510
Cs2CrMoSe3I3,1.21090,-1.13782,84.55264,30.00000,24.84527,0.05209,0.04503,0.22305
Cs2MoFeSe3I3,1.20049,-1.04949,84.23461,30.00000,24.77642,0.05211,0.04501,0.24408
