Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
K2CrMnO3S3,1.4633,-1.7014,0.0585,30.0000,25.1400,6.0415,15.8952,29.3978,0.0369,0.0542,0.0329,0.0479
Na2SnMnF3I3,1.4894,-2.0009,0.4600,30.0000,25.1663,6.0811,15.8003,29.4003,0.0369,0.0541,0.0330,0.0486
K2NbTaSe6,1.4289,-1.2803,0.7175,30.0000,25.3300,6.4510,15.0040,29.5259,0.0369,0.0657,0.0329,0.0500
K2MnInO3Se3,1.3616,-1.5565,1.7128,30.0000,25.3708,7.1802,12.5998,29.6027,0.0369,0.0810,0.0331,0.0563
Na2TaZnO3I3,1.4205,-1.7163,0.8324,30.0000,25.3385,6.4750,14.8444,29.5481,0.0369,0.0633,0.0330,0.0503
K2MnInO3I3,1.4453,-1.5479,1.5836,30.0000,25.3515,6.3108,15.3738,29.4826,0.0369,0.0601,0.0331,0.0495
K2TiSbSe3I3,1.2831,-1.1516,0.5034,30.0000,25.2746,7.9880,8.6913,29.4941,0.0369,0.0970,0.0328,0.0735
K2VMnSe3Br3,1.2748,-1.4487,0.2191,30.0000,25.2494,8.1281,8.1636,29.5845,0.0369,0.0969,0.0329,0.0773
K2WSbO3Br3,1.4936,-1.4304,0.1855,30.0000,25.1425,6.0357,15.7904,29.3940,0.0369,0.0548,0.0330,0.0482
K2ZrSbSe3Br3,1.4659,-1.5089,0.2548,30.0000,25.1226,6.1966,15.7049,29.4698,0.0369,0.0560,0.0329,0.0487
Na2MoBiS3I3,1.3011,-0.9272,0.4891,30.0000,25.2752,7.9201,9.0619,29.5880,0.0369,0.0951,0.0329,0.0704
K2TiMoS6,1.3101,-1.4853,0.2086,30.0000,25.3131,7.9001,9.3558,29.5515,0.0369,0.0933,0.0329,0.0689
Na2TaFeSe3Br3,1.2799,-1.2875,0.5893,30.0000,25.2390,8.0826,8.1701,29.5992,0.0369,0.0961,0.0329,0.0754
K2FeMnF3I3,1.4525,-2.0286,0.4379,30.0000,25.2026,6.2593,15.3776,29.5361,0.0369,0.0590,0.0329,0.0491
Na2TaFeS3Br3,1.3259,-1.2669,0.5633,30.0000,25.3610,7.5557,10.9785,29.6392,0.0369,0.0834,0.0329,0.0620
Na2TaCuO3Br3,1.4490,-1.8230,0.6058,30.0000,25.1473,6.2116,15.5767,29.4527,0.0369,0.0574,0.0330,0.0489
Na2MoFeO3Cl3,1.4963,-1.5971,0.1854,30.0000,25.0947,5.9827,15.9472,29.4396,0.0369,0.0518,0.0330,0.0482
Na2TaMnSe3I3,1.3192,-1.1455,0.7825,30.0000,25.2469,7.7530,9.6974,29.6263,0.0369,0.0878,0.0329,0.0668
K2TaMnSe3Cl3,1.4121,-1.5698,0.6824,30.0000,25.3152,6.6361,14.3643,29.5256,0.0369,0.0684,0.0329,0.0511
Na2MoFeSe3F3,1.5009,-1.9111,0.3462,30.0000,25.1636,5.9645,16.0517,29.4748,0.0369,0.0512,0.0329,0.0480
K2WMnSe6,1.2708,-1.0918,0.3425,30.0000,25.2811,8.1791,7.9390,29.5942,0.0369,0.1001,0.0329,0.0782
K2WFeSe3Br3,1.4982,-1.2404,0.2184,30.0000,25.1205,5.9266,15.9232,29.3913,0.0369,0.0496,0.0330,0.0482
Na2CuZnF3I3,1.2915,-1.9005,0.4485,30.0000,25.2495,8.0176,8.5429,29.5007,0.0369,0.0952,0.0330,0.0737
K2VFeSe3F3,1.5111,-2.1785,0.2860,30.0000,25.0459,5.8349,16.0106,29.4579,0.0369,0.0458,0.0330,0.0480
K2TiSbS3I3,1.4613,-1.2521,0.4646,30.0000,25.2026,6.2226,15.2933,29.5428,0.0369,0.0569,0.0330,0.0496
Na2MnZnBr3I3,1.3006,-1.1817,0.3500,30.0000,25.2383,7.9392,9.1276,29.6030,0.0369,0.0949,0.0328,0.0714
K2SnCrS3Se3,1.3189,-1.0546,0.2724,30.0000,25.1976,7.5584,10.5989,29.5370,0.0369,0.0854,0.0329,0.0626
K2MnZnF3I3,1.4423,-2.0860,0.4339,30.0000,25.2643,6.4076,15.2333,29.5092,0.0369,0.0623,0.0329,0.0494
Na2VTaS3Se3,1.2960,-1.2525,0.7650,30.0000,25.2520,7.9867,8.9246,29.5718,0.0369,0.0988,0.0330,0.0721
K2TaCuO3Br3,1.3385,-1.8290,0.5864,30.0000,25.2653,7.4361,11.5866,29.6049,0.0369,0.0843,0.0329,0.0593
Na2TiSbSe3I3,1.2846,-1.0390,0.5137,30.0000,25.2941,8.1496,7.9647,29.5345,0.0369,0.0989,0.0329,0.0773
K2WSbS3I3,1.4593,-1.0205,0.4479,30.0000,25.1684,6.2436,15.4630,29.4351,0.0369,0.0579,0.0330,0.0491
K2CrWSe6,1.2875,-1.1521,0.3476,30.0000,25.2944,8.0382,8.4003,29.5501,0.0369,0.0976,0.0328,0.0751
Na2MoSbO3I3,1.4530,-1.3576,0.5542,30.0000,25.2124,6.4670,14.9643,29.6006,0.0369,0.0629,0.0330,0.0500
Li2MoGaSe3Br3,1.4111,-1.1751,1.5195,30.0000,25.3842,6.5599,14.7868,29.5901,0.0369,0.0651,0.0330,0.0507
Na2MnCuCl3I3,1.2954,-1.2207,0.4197,30.0000,25.2859,8.0305,8.5323,29.5904,0.0369,0.0963,0.0329,0.0732
K2FeSbO3Br3,1.4540,-1.4960,0.1338,30.0000,25.1287,6.2305,15.5692,29.4666,0.0369,0.0589,0.0329,0.0489
Na2WFeSe3Br3,1.2801,-1.0935,0.2176,30.0000,25.1896,8.1937,7.8088,29.5241,0.0369,0.0991,0.0329,0.0798
Na2TaZnO3Br3,1.4582,-1.8426,0.5943,30.0000,25.1343,6.3230,15.7459,29.5094,0.0369,0.0623,0.0330,0.0488
Na2NbTaS6,1.4271,-1.4160,0.7553,30.0000,25.3016,6.5264,14.6387,29.4742,0.0369,0.0644,0.0330,0.0510
Na2TaCuSe3Cl3,1.3173,-1.2861,0.7058,30.0000,25.3532,7.6175,10.9401,29.5667,0.0369,0.0876,0.0329,0.0624
K2WSbSe3I3,1.3519,-0.9104,0.4838,30.0000,25.2514,7.3486,11.5100,29.5110,0.0369,0.0804,0.0329,0.0586
K2TaMnS3I3,1.4766,-1.2427,0.7743,30.0000,25.1569,5.9724,15.9474,29.4961,0.0369,0.0540,0.0330,0.0480
Na2CrWS3I3,1.4373,-1.0822,0.4298,30.0000,25.2339,6.4827,14.7449,29.4454,0.0369,0.0647,0.0330,0.0504
K2VNbS6,1.2850,-1.4502,0.2011,30.0000,25.2793,8.0027,8.4812,29.4992,0.0369,0.0938,0.0328,0.0744
Na2FeMnO3Se3,1.4996,-1.3860,0.2419,30.0000,25.1432,5.9455,15.8677,29.4766,0.0369,0.0472,0.0329,0.0482
Na2SnWSe6,1.2783,-0.9807,0.3624,30.0000,25.3133,8.1287,8.2624,29.6191,0.0369,0.0962,0.0329,0.0762
K2VMnS3Br3,1.2618,-1.4831,0.0880,30.0000,25.1785,8.5307,6.1012,29.5774,0.0369,0.1059,0.0329,0.0963
Na2SnFeO3Br3,1.5252,-1.4224,0.0888,30.0000,24.9726,5.8399,15.9472,29.4005,0.0369,0.0473,0.0329,0.0478
Na2TaMnSe3Cl3,1.3101,-1.4723,0.7053,30.0000,25.2742,7.7344,10.2532,29.5867,0.0369,0.0900,0.0329,0.0653
K2SnVS3I3,1.2959,-1.1541,0.4637,30.0000,25.2405,8.0620,8.5019,29.5602,0.0369,0.0967,0.0329,0.0745
K2SnWSe6,1.3033,-0.9926,0.3577,30.0000,25.1946,7.9149,9.1285,29.5944,0.0369,0.0935,0.0329,0.0706
Na2SnSbO3I3,1.4785,-1.2762,0.4980,30.0000,25.2043,6.0157,15.9548,29.3891,0.0369,0.0560,0.0330,0.0479
Na2MnBiO3Cl3,1.5031,-1.6978,0.1595,30.0000,25.0914,6.0479,15.6325,29.4455,0.0369,0.0534,0.0329,0.0488
Na2TaCuO3Cl3,1.4604,-2.0202,0.7707,30.0000,25.2508,6.2578,15.7334,29.5003,0.0369,0.0618,0.0330,0.0490
K2MnSbO3Br3,1.2918,-1.5982,0.1355,30.0000,25.2053,8.0155,8.6655,29.5578,0.0369,0.0950,0.0329,0.0725
K2TaZnO3Br3,1.4872,-1.8706,0.5756,30.0000,25.1260,5.9812,15.9244,29.4884,0.0369,0.0495,0.0330,0.0481
K2MoInS3I3,1.3926,-1.1069,1.4878,30.0000,25.3560,6.7644,14.4680,29.6277,0.0369,0.0724,0.0330,0.0515
Na2TiSbSe3Cl3,1.4656,-1.4347,0.2955,30.0000,25.1568,6.1412,15.6418,29.4809,0.0370,0.0548,0.0330,0.0486
K2MnGaO3Br3,1.3447,-1.6713,1.7063,30.0000,25.4353,7.5443,11.1188,29.6504,0.0370,0.0881,0.0330,0.0618
Na2WSbSe3I3,1.2971,-0.9042,0.4920,30.0000,25.2849,7.9984,8.6472,29.5072,0.0370,0.0965,0.0329,0.0735
K2WFeSe3I3,1.4909,-1.0344,0.4586,30.0000,25.1927,6.0958,15.4695,29.4066,0.0370,0.0528,0.0330,0.0489
Na2TaFeSe3I3,1.4373,-1.0813,0.7808,30.0000,25.1884,6.3737,15.0664,29.4211,0.0370,0.0628,0.0330,0.0499
Na2TiInSe3I3,1.3602,-1.2330,1.4168,30.0000,25.3518,7.2023,12.5279,29.5966,0.0370,0.0794,0.0330,0.0567
Na2TiInSe3Br3,1.4200,-1.4274,1.3355,30.0000,25.3451,6.5712,14.8635,29.5566,0.0370,0.0674,0.0330,0.0504
Na2NbMnO3Br3,1.5080,-1.9846,0.1063,30.0000,25.0819,5.8713,15.9766,29.3852,0.0370,0.0486,0.0329,0.0481
Na2SnInSe3I3,1.4597,-0.9401,1.3412,30.0000,25.2956,6.1513,15.6529,29.5016,0.0370,0.0561,0.0331,0.0490
K2MoGaSe3Br3,1.3714,-1.3357,1.3935,30.0000,25.3897,7.0109,13.3411,29.5383,0.0370,0.0774,0.0331,0.0545
K2SnFeO3I3,1.4420,-1.3200,0.4524,30.0000,25.2773,6.3635,15.2782,29.4685,0.0370,0.0615,0.0330,0.0494
Na2TaZnSe3Cl3,1.4890,-1.3884,0.6950,30.0000,25.1673,6.0028,15.8602,29.3857,0.0370,0.0506,0.0331,0.0483
K2WSbO3I3,1.4911,-1.3902,0.4678,30.0000,25.1384,6.0160,15.7852,29.4817,0.0370,0.0533,0.0329,0.0485
Na2MoSbO3Br3,1.4990,-1.4322,0.2327,30.0000,25.0028,5.8905,15.8094,29.3837,0.0370,0.0484,0.0330,0.0484
Na2SnZnBr3I3,1.2517,-1.1533,0.3647,30.0000,25.1682,8.4128,6.7487,29.5800,0.0370,0.1057,0.0328,0.0885
K2MnSbF3I3,1.4718,-2.0907,0.4764,30.0000,25.1764,6.2247,15.4383,29.4697,0.0370,0.0572,0.0330,0.0490
K2MnCuF3I3,1.4718,-2.0026,0.4439,30.0000,25.1925,6.0142,16.0959,29.4679,0.0370,0.0533,0.0330,0.0481
Na2CrMoO3Br3,1.4926,-1.6214,0.1589,30.0000,25.0802,6.1102,15.4905,29.4404,0.0370,0.0509,0.0329,0.0490
Na2FeZnF3I3,1.3023,-1.9375,0.4423,30.0000,25.2197,7.9447,8.9307,29.5351,0.0370,0.0950,0.0329,0.0717
Na2MoInS3I3,1.3578,-0.9793,1.5427,30.0000,25.4342,7.1254,12.9356,29.5683,0.0370,0.0779,0.0330,0.0552
Na2TaMnO3I3,1.4651,-1.9498,0.8435,30.0000,25.1914,6.1734,15.7334,29.5482,0.0370,0.0587,0.0330,0.0488
Na2ZrInSe3Br3,1.4562,-1.5124,1.2772,30.0000,25.2711,6.2271,15.5739,29.5229,0.0370,0.0590,0.0330,0.0491
K2MoInSe3Br3,1.3136,-1.3287,1.2840,30.0000,25.3951,7.6884,10.2982,29.5167,0.0370,0.0901,0.0330,0.0645
Na2NbFeO3Cl3,1.5119,-2.0747,0.1230,30.0000,24.9976,5.9785,15.6681,29.4006,0.0370,0.0502,0.0329,0.0485
K2CrMnO3Se3,1.5170,-1.6122,0.2517,30.0000,24.9765,5.8663,15.8539,29.3873,0.0370,0.0478,0.0330,0.0480
Na2VZnO3I3,1.4831,-1.5571,0.4890,30.0000,25.1819,5.9777,15.8993,29.4706,0.0370,0.0522,0.0330,0.0483
Na2MnGaS3Br3,1.3172,-1.1783,1.6481,30.0000,25.4448,7.6098,10.6847,29.5955,0.0370,0.0880,0.0331,0.0630
K2TiCrO3Se3,1.5074,-2.0824,0.2604,30.0000,24.9668,5.9441,15.8890,29.3650,0.0370,0.0504,0.0329,0.0483
Na2NbCuO3I3,1.3129,-1.5853,0.4960,30.0000,25.1852,7.7814,9.7925,29.4728,0.0370,0.0923,0.0329,0.0663
Na2TiGaSe3I3,1.3900,-1.2291,1.5254,30.0000,25.3727,6.9123,14.1316,29.5381,0.0370,0.0772,0.0330,0.0519
K2CrMoO3I3,1.5026,-1.5136,0.5187,30.0000,25.0762,5.8845,15.9678,29.5159,0.0370,0.0492,0.0329,0.0481
Na2SnVS3I3,1.2584,-1.0189,0.4742,30.0000,25.2434,8.3280,6.9070,29.4707,0.0370,0.1015,0.0329,0.0866
K2SbZnO3Br3,1.2680,-1.4481,0.1344,30.0000,25.1380,8.2484,7.5396,29.5579,0.0370,0.0998,0.0328,0.0805
Na2TaSbS3Se3,1.4832,-1.0500,0.7342,30.0000,25.1302,6.1297,15.7664,29.4976,0.0370,0.0556,0.0329,0.0486
K2VFeO3Br3,1.5099,-1.8714,0.0836,30.0000,24.9667,5.9182,15.8886,29.3521,0.0370,0.0483,0.0329,0.0484
Na2SnCrS3I3,1.2682,-0.9993,0.4467,30.0000,25.1955,8.2901,7.0747,29.4523,0.0370,0.1046,0.0330,0.0869
Na2WSbO3I3,1.4295,-1.3649,0.4773,30.0000,25.2051,6.5283,14.7171,29.4693,0.0370,0.0650,0.0329,0.0504
K2WFeSe3Cl3,1.5245,-1.3216,0.2512,30.0000,24.8819,5.9222,15.8806,29.3486,0.0370,0.0501,0.0330,0.0483
Na2TaCuSe3I3,1.3052,-1.0116,0.7821,30.0000,25.2443,7.8879,9.0334,29.5882,0.0370,0.0947,0.0329,0.0715
Na2MnBiO3S3,1.5149,-1.6295,0.1740,30.0000,25.0207,5.8615,16.0052,29.4205,0.0370,0.0478,0.0329,0.0481
K2MnInO3Br3,1.4143,-1.6716,1.5236,30.0000,25.3229,6.6118,14.7177,29.5015,0.0370,0.0684,0.0330,0.0508
Na2ZrGaSe3Br3,1.4367,-1.4697,1.3921,30.0000,25.3216,6.3956,15.4216,29.4967,0.0370,0.0644,0.0330,0.0495
K2SnNbS3I3,1.4976,-1.2232,0.4624,30.0000,25.0597,5.9628,15.7112,29.4443,0.0370,0.0473,0.0330,0.0483
K2SnNbS3Br3,1.2601,-1.3528,0.1584,30.0000,25.1177,8.4111,6.7774,29.5953,0.0370,0.1036,0.0329,0.0888
Na2SnMnBr3I3,1.2731,-1.1743,0.3683,30.0000,25.1107,8.2231,7.7234,29.5380,0.0370,0.1014,0.0329,0.0806
Na2MoSbS3Br3,1.2638,-1.0201,0.2230,30.0000,25.1252,8.3054,7.3207,29.5798,0.0370,0.1012,0.0328,0.0834
Na2NbZnO3I3,1.5098,-1.6690,0.4858,30.0000,25.0540,5.9066,15.8764,29.4822,0.0370,0.0487,0.0330,0.0484
K2VSbS3Se3,1.2663,-1.0511,0.3373,30.0000,25.1418,8.3756,6.7080,29.5377,0.0370,0.1043,0.0328,0.0885
K2NbMnSe3Cl3,1.2690,-1.5527,0.2737,30.0000,25.0893,8.2755,7.2896,29.4990,0.0370,0.1013,0.0329,0.0829
K2TaSbSe6,1.2790,-1.0337,0.7105,30.0000,25.2969,8.2383,7.6295,29.5843,0.0370,0.0984,0.0329,0.0808
K2MoBiS3I3,1.2722,-1.0287,0.4796,30.0000,25.1167,8.3171,6.9435,29.5609,0.0370,0.1028,0.0329,0.0858
K2TiInSe3I3,1.3971,-1.3532,1.3725,30.0000,25.2772,6.8359,14.1900,29.5376,0.0370,0.0741,0.0330,0.0520
K2FeZnF3I3,1.2575,-2.0078,0.4320,30.0000,25.0998,8.4094,6.6649,29.5155,0.0370,0.1041,0.0329,0.0913
Na2VCuSe3F3,1.2575,-1.9376,0.3005,30.0000,25.1904,8.5215,6.2053,29.5432,0.0370,0.1071,0.0329,0.0947
Na2MoWO3Se3,1.5262,-1.4833,0.3622,30.0000,24.9073,5.7894,15.9612,29.3301,0.0370,0.0448,0.0331,0.0482
Na2ZrInSe3I3,1.4736,-1.3148,1.3639,30.0000,25.1627,6.1141,15.7642,29.5214,0.0370,0.0537,0.0330,0.0485
K2SbZnS3I3,1.5144,-1.0436,0.4517,30.0000,24.9970,5.9110,15.9287,29.4102,0.0370,0.0514,0.0330,0.0482
Na2VZnSe3Cl3,1.2770,-1.3439,0.2582,30.0000,25.0973,8.3232,7.1169,29.5500,0.0370,0.1025,0.0329,0.0852
K2CrWS3I3,1.5024,-1.1681,0.4220,30.0000,24.9697,5.9663,15.8102,29.3558,0.0370,0.0520,0.0330,0.0483
K2SnTaSe3I3,1.4632,-1.2658,0.7497,30.0000,25.1546,6.1855,15.6306,29.4414,0.0370,0.0596,0.0330,0.0489
K2MoSbO3Br3,1.5063,-1.5378,0.2329,30.0000,24.9992,5.8686,15.9261,29.4252,0.0370,0.0461,0.0329,0.0482
Na2FeCuF3I3,1.2698,-1.8788,0.4529,30.0000,25.1618,8.2784,7.2904,29.5527,0.0370,0.1018,0.0329,0.0828
K2FeMnO3Br3,1.5404,-1.7004,0.0377,30.0000,24.9449,5.6922,16.1549,29.3780,0.0370,0.0439,0.0330,0.0475
K2MoGaS3Br3,1.4400,-1.2859,1.5608,30.0000,25.2225,6.4765,15.2720,29.5917,0.0370,0.0653,0.0330,0.0499
Na2NbZnSe3I3,1.2823,-1.0993,0.5012,30.0000,25.2090,8.0608,8.2792,29.4731,0.0370,0.0973,0.0329,0.0758
Na2MnZnI6,1.2712,-1.0487,0.5722,30.0000,25.1747,8.1459,8.2354,29.5632,0.0370,0.0980,0.0329,0.0761
K2TaFeSe3I3,1.4738,-1.2228,0.7620,30.0000,25.1695,6.0970,15.6265,29.4505,0.0370,0.0527,0.0330,0.0488
Na2MnGaO3Br3,1.4669,-1.6518,1.8095,30.0000,25.2301,6.0989,15.7537,29.5510,0.0370,0.0566,0.0330,0.0489
K2TiInSe3Br3,1.3209,-1.5725,1.2862,30.0000,25.3428,7.6301,10.5317,29.5759,0.0370,0.0880,0.0330,0.0629
Na2TaZnS3I3,1.5321,-1.1568,0.7873,30.0000,24.9327,5.7972,16.0042,29.3568,0.0370,0.0456,0.0330,0.0478
Na2MnInO3Se3,1.4455,-1.4468,1.8077,30.0000,25.1421,6.3324,15.4019,29.4724,0.0370,0.0603,0.0331,0.0499
Na2TiFeO3Br3,1.5300,-1.9931,0.0288,30.0000,24.9251,5.7429,15.8977,29.3490,0.0370,0.0405,0.0329,0.0479
Li2MoGaS3Br3,1.4796,-1.1836,1.7422,30.0000,25.1718,6.0629,15.6581,29.4083,0.0370,0.0550,0.0331,0.0488
Na2TaZnO3Cl3,1.5057,-2.0665,0.7551,30.0000,25.1180,5.9153,16.0110,29.5165,0.0370,0.0495,0.0330,0.0481
K2MnZnBr3I3,1.2708,-1.2998,0.3456,30.0000,25.1434,8.1959,7.6086,29.5433,0.0370,0.0989,0.0329,0.0814
K2MoWSe6,1.2462,-1.0704,0.4007,30.0000,25.1223,8.4753,6.2225,29.4896,0.0370,0.1045,0.0328,0.0958
K2VZnS3I3,1.2726,-1.1797,0.4499,30.0000,25.0836,8.3816,6.6325,29.4841,0.0370,0.1063,0.0329,0.0899
Na2WMnS6,1.5337,-1.1708,0.1366,30.0000,24.8878,5.7738,15.9430,29.3069,0.0371,0.0413,0.0330,0.0481
Li2MoWSe6,1.2700,-0.9769,0.4253,30.0000,25.1435,8.3466,7.0038,29.5587,0.0371,0.1023,0.0329,0.0860
K2MnCuCl3I3,1.2517,-1.3062,0.4112,30.0000,25.0864,8.5644,5.8316,29.5883,0.0371,0.1067,0.0329,0.0997
Na2MoGaSe3Cl3,1.4281,-1.2895,1.7820,30.0000,25.2920,6.4665,15.2123,29.6008,0.0371,0.0644,0.0331,0.0498
K2VMnS3I3,1.2633,-1.2264,0.4558,30.0000,25.1831,8.4919,6.3664,29.4902,0.0371,0.1068,0.0329,0.0930
K2MnGaO3I3,1.4409,-1.5517,1.7299,30.0000,25.2330,6.4646,14.9639,29.5309,0.0371,0.0633,0.0331,0.0506
Na2TiInS3I3,1.4146,-1.2973,1.5631,30.0000,25.2795,6.6340,14.6875,29.5184,0.0371,0.0679,0.0331,0.0506
K2MnSbCl3I3,1.2390,-1.3398,0.4440,30.0000,25.2205,8.6405,5.7869,29.5758,0.0371,0.1083,0.0329,0.1003
Na2SnInS3I3,1.4464,-0.9285,1.4598,30.0000,25.1515,6.3181,15.3022,29.4567,0.0371,0.0598,0.0331,0.0495
Na2MnGaS3Se3,1.4517,-1.0075,1.8490,30.0000,25.2380,6.2789,15.3888,29.4773,0.0371,0.0610,0.0331,0.0495
Na2VTaS6,1.5380,-1.4126,0.7834,30.0000,24.9016,5.7477,15.9124,29.3922,0.0371,0.0442,0.0330,0.0483
K2MoMnS3Se3,1.2781,-1.1025,0.3258,30.0000,25.1464,8.2303,7.5507,29.4351,0.0371,0.1019,0.0329,0.0816
Li2MoGaSe3I3,1.4283,-0.9649,1.5712,30.0000,25.2908,6.4539,15.0838,29.5334,0.0371,0.0665,0.0330,0.0501
Na2MnInO3Br3,1.3635,-1.6615,1.6059,30.0000,25.3304,7.1975,12.2618,29.5612,0.0371,0.0776,0.0330,0.0572
K2SnFeO3Se3,1.5256,-1.3524,0.2777,30.0000,24.9005,5.8383,15.7921,29.4023,0.0371,0.0434,0.0330,0.0483
Na2ZrFeO3I3,1.5180,-1.9212,0.4560,30.0000,25.0657,5.8538,16.1121,29.4426,0.0371,0.0475,0.0330,0.0479
K2MnGaO3Se3,1.3958,-1.5190,1.9141,30.0000,25.3788,6.9119,13.5514,29.5781,0.0371,0.0745,0.0331,0.0534
K2TaCuSe3Br3,1.2493,-1.3420,0.5785,30.0000,25.1079,8.4473,6.4971,29.5598,0.0371,0.1034,0.0330,0.0916
K2SnNbSe3Br3,1.2481,-1.4419,0.2585,30.0000,25.0165,8.6352,5.4230,29.4774,0.0371,0.1077,0.0329,0.1070
Na2TiSbSe3Br3,1.2506,-1.3603,0.2493,30.0000,25.0185,8.4880,6.2287,29.5095,0.0371,0.1054,0.0329,0.0953
Na2SbAgCl3I3,1.3260,-1.0171,2.3001,30.0000,25.3654,7.6351,10.5209,29.5611,0.0371,0.0895,0.0332,0.0643
Na2SnGaSe3I3,1.5032,-0.9232,1.4368,30.0000,25.1220,5.9595,15.8224,29.4807,0.0371,0.0527,0.0331,0.0486
Na2CrMoO3Se3,1.5133,-1.6231,0.3614,30.0000,24.8762,6.0016,15.5363,29.4153,0.0371,0.0506,0.0330,0.0488
K2WFeS3Br3,1.5281,-1.2549,0.1140,30.0000,24.8343,5.7934,15.9314,29.4043,0.0371,0.0441,0.0330,0.0480
K2NbCuO3Cl3,1.4940,-1.9964,0.1485,30.0000,24.9523,5.9888,15.7889,29.4104,0.0371,0.0508,0.0329,0.0482
Na2MnInO3I3,1.3414,-1.5170,1.6509,30.0000,25.3335,7.4677,11.3926,29.5258,0.0371,0.0877,0.0330,0.0609
K2MoBiO3I3,1.5035,-1.3626,0.5014,30.0000,24.9662,6.0661,15.5569,29.4338,0.0371,0.0534,0.0330,0.0491
Na2MoGaS3I3,1.3950,-0.9826,1.6741,30.0000,25.3661,6.8093,14.1104,29.5108,0.0371,0.0725,0.0331,0.0523
K2SbAgCl3I3,1.3801,-1.1673,2.2165,30.0000,25.3409,6.9253,13.7192,29.5778,0.0371,0.0748,0.0331,0.0534
K2NbSbO3Se3,1.5298,-1.6813,0.3636,30.0000,24.9116,5.8309,15.7969,29.3475,0.0371,0.0483,0.0331,0.0483
K2NbFeSe3Br3,1.2361,-1.3782,0.2309,30.0000,25.0711,8.6597,5.4750,29.5322,0.0371,0.1058,0.0329,0.1044
K2WAgSe3I3,1.3828,-0.9885,1.8858,30.0000,25.2773,6.9834,13.4536,29.5752,0.0371,0.0778,0.0331,0.0541
Na2MnBiS3I3,1.2378,-0.8854,0.4352,30.0000,25.0923,8.4956,6.5320,29.5480,0.0371,0.1053,0.0329,0.0910
Na2VFeO3I3,1.5306,-1.7302,0.4942,30.0000,24.8693,5.7400,15.8457,29.2909,0.0371,0.0452,0.0331,0.0481
Na2SnInO3I3,1.4317,-1.3954,1.5514,30.0000,25.2612,6.5002,15.3194,29.5055,0.0371,0.0659,0.0331,0.0503
K2ZrInSe3I3,1.4672,-1.3995,1.3237,30.0000,25.0871,6.2182,15.4374,29.4579,0.0371,0.0582,0.0331,0.0494
K2SnTaS3Br3,1.5145,-1.3860,0.5489,30.0000,25.0268,5.9230,15.7665,29.4812,0.0371,0.0495,0.0330,0.0484
K2TaZnSe3Cl3,1.5094,-1.4834,0.6729,30.0000,25.0055,6.0022,15.6994,29.4100,0.0371,0.0545,0.0331,0.0489
K2VMnSe3I3,1.2523,-1.2143,0.4993,30.0000,25.0505,8.5220,5.9125,29.4724,0.0371,0.1054,0.0330,0.0977
K2TaMnO3Br3,1.5213,-2.0497,0.5842,30.0000,25.0094,5.8420,16.1398,29.3328,0.0371,0.0492,0.0331,0.0478
Na2NbSbO3Se3,1.5303,-1.6063,0.3711,30.0000,24.8895,5.8398,15.7807,29.3982,0.0371,0.0453,0.0329,0.0485
K2ZrMoS3Se3,1.2380,-1.3481,0.3356,30.0000,25.0968,8.7029,5.3895,29.5928,0.0371,0.1100,0.0329,0.1086
Na2NbMnO3I3,1.5045,-1.9094,0.4926,30.0000,24.9109,6.0368,15.4724,29.3549,0.0371,0.0512,0.0330,0.0489
Na2MnGaO3I3,1.4078,-1.5264,1.8101,30.0000,25.2858,6.6379,14.8150,29.5602,0.0371,0.0688,0.0331,0.0511
Na2MoGaS3Br3,1.4645,-1.1515,1.6387,30.0000,25.2298,6.2019,15.7022,29.4144,0.0371,0.0575,0.0331,0.0489
Na2WAgO3Br3,1.4300,-1.3950,2.3900,30.0000,25.3569,6.4617,15.3032,29.6226,0.0371,0.0651,0.0331,0.0499
Na2SnVSe3F3,1.5311,-2.0905,0.3237,30.0000,24.9344,5.8039,15.9010,29.3740,0.0371,0.0456,0.0329,0.0483
Na2CrMnSe3I3,1.2549,-1.1225,0.4854,30.0000,24.9993,8.4684,6.5373,29.5258,0.0371,0.1061,0.0330,0.0925
Na2SnTaSe3I3,1.5148,-1.0476,0.7668,30.0000,24.9786,5.8727,15.8240,29.4686,0.0371,0.0468,0.0330,0.0482
K2NbFeSe3Cl3,1.2300,-1.5141,0.2719,30.0000,25.0751,8.7478,4.9878,29.4738,0.0371,0.1117,0.0329,0.1144
Na2SnNbSe3Br3,1.2536,-1.3169,0.2594,30.0000,25.0520,8.4675,6.1776,29.4437,0.0371,0.1055,0.0329,0.0942
K2SnMnF3I3,1.5043,-2.1069,0.4496,30.0000,24.9572,5.9731,15.6379,29.4053,0.0371,0.0490,0.0330,0.0486
K2VCuSe3Br3,1.2336,-1.2862,0.2259,30.0000,24.9842,8.4803,6.2421,29.4548,0.0371,0.1047,0.0330,0.0932
K2MoGaSe3Cl3,1.4869,-1.4028,1.6973,30.0000,25.1415,5.9501,15.9263,29.3725,0.0371,0.0510,0.0332,0.0483
