ML_MAE_eV,Achieved_PCE_Percent,SQ_Saturation_Percent,LCOE_Penalty_Current,LCOE_Penalty_Future
0.08417,28.05000,100.00454,0.00000,0.00000
0.34119,0.50000,1.78261,2.32679,0.19770
0.03814,28.01800,99.89046,0.00005,0.00000
0.38012,27.87988,99.39801,0.00026,0.00002
0.39371,23.39245,83.39934,0.00841,0.00071
0.27818,27.66086,98.61717,0.00059,0.00005
0.47375,27.20709,96.99939,0.00131,0.00011
0.57929,27.93356,99.58941,0.00017,0.00001
0.09802,27.95135,99.65284,0.00015,0.00001
0.56630,14.79761,52.75679,0.03782,0.00321
0.55402,0.50000,1.78261,2.32679,0.19770
0.31860,27.67981,98.68474,0.00056,0.00005
0.30287,26.83048,95.65668,0.00192,0.00016
0.11567,27.98136,99.75982,0.00010,0.00001
0.53871,26.44990,94.29982,0.00255,0.00022
0.55660,28.04951,100.00280,0.00000,0.00000
0.43704,27.60283,98.41030,0.00068,0.00006
0.47792,25.83341,92.10191,0.00362,0.00031
0.31941,28.05000,100.00453,0.00000,0.00000
0.18896,27.46412,97.91575,0.00090,0.00008
0.16654,0.50000,1.78261,2.32679,0.19770
0.18501,28.04551,99.98854,0.00000,0.00000
0.40295,26.89340,95.88102,0.00181,0.00015
0.42809,26.30447,93.78135,0.00280,0.00024
0.42311,26.22639,93.50296,0.00293,0.00025
0.46529,28.00804,99.85494,0.00006,0.00001
0.51806,0.50000,1.78261,2.32679,0.19770
0.08245,27.97046,99.72097,0.00012,0.00001
0.44300,26.48611,94.42892,0.00249,0.00021
0.47797,23.23134,82.82496,0.00876,0.00074
0.23539,27.92753,99.56793,0.00018,0.00002
0.49596,27.75430,98.95031,0.00045,0.00004
0.55208,26.76163,95.41123,0.00203,0.00017
0.09799,28.01665,99.88565,0.00005,0.00000
0.14861,28.03003,99.93334,0.00003,0.00000
0.37279,27.91703,99.53049,0.00020,0.00002
0.21870,27.60429,98.41548,0.00068,0.00006
0.18444,28.02452,99.91371,0.00004,0.00000
0.23488,27.96199,99.69079,0.00013,0.00001
0.08630,28.03224,99.94122,0.00002,0.00000
0.12497,26.63336,94.95392,0.00224,0.00019
0.28795,27.71428,98.80762,0.00051,0.00004
0.12271,28.04883,100.00038,0.00000,0.00000
0.55440,23.38937,83.38835,0.00841,0.00071
0.31514,28.04629,99.99132,0.00000,0.00000
0.28438,27.59715,98.39005,0.00069,0.00006
0.26604,26.87690,95.82217,0.00184,0.00016
0.09346,28.04256,99.97800,0.00001,0.00000
0.45104,23.89118,85.17742,0.00735,0.00062
0.25979,27.80718,99.13883,0.00037,0.00003
0.00290,28.04816,99.99797,0.00000,0.00000
0.34947,27.03054,96.36992,0.00159,0.00014
0.40344,27.73169,98.86969,0.00048,0.00004
0.56838,28.00275,99.83610,0.00007,0.00001
0.22127,28.02766,99.92488,0.00003,0.00000
0.27234,27.95616,99.66998,0.00014,0.00001
0.25056,27.32875,97.43313,0.00111,0.00009
0.42139,23.06800,82.24260,0.00912,0.00077
0.39201,28.00989,99.86155,0.00006,0.00000
0.51187,27.51672,98.10329,0.00082,0.00007
0.27504,27.79607,99.09921,0.00038,0.00003
0.26610,27.91261,99.51473,0.00021,0.00002
0.30005,27.65085,98.58147,0.00061,0.00005
0.11593,27.98848,99.78521,0.00009,0.00001
0.00803,28.04598,99.99021,0.00000,0.00000
0.53350,20.49175,73.05770,0.01557,0.00132
0.49071,27.00363,96.27400,0.00163,0.00014
0.08056,28.04995,100.00438,0.00000,0.00000
0.31288,26.63329,94.95366,0.00224,0.00019
0.24656,28.04657,99.99232,0.00000,0.00000
0.41609,23.59994,84.13910,0.00796,0.00068
0.02517,28.04715,99.99438,0.00000,0.00000
0.35572,27.24217,97.12447,0.00125,0.00011
0.17687,27.59065,98.36685,0.00070,0.00006
0.21423,26.18013,93.33805,0.00301,0.00026
0.57990,27.43205,97.80143,0.00095,0.00008
0.12562,27.89955,99.46817,0.00023,0.00002
0.24028,27.60661,98.42375,0.00068,0.00006
0.39890,26.39842,94.11628,0.00264,0.00022
0.59061,11.56657,41.23742,0.06018,0.00511
0.18705,27.75058,98.93703,0.00045,0.00004
0.44313,22.66379,80.80151,0.01003,0.00085
0.47730,27.82075,99.18723,0.00035,0.00003
0.27590,26.52669,94.57360,0.00242,0.00021
0.36858,28.03553,99.95296,0.00002,0.00000
0.49649,28.01149,99.86724,0.00006,0.00000
0.47493,0.50000,1.78261,2.32679,0.19770
0.24709,24.84573,88.58062,0.00544,0.00046
0.22027,27.21708,97.03501,0.00129,0.00011
0.03000,28.04600,99.99030,0.00000,0.00000
0.20009,27.99642,99.81353,0.00008,0.00001
0.48917,27.43850,97.82440,0.00094,0.00008
0.57721,25.24718,90.01188,0.00469,0.00040
0.00535,28.04994,100.00431,0.00000,0.00000
0.37189,23.54524,83.94406,0.00808,0.00069
0.21772,27.51735,98.10554,0.00082,0.00007
0.44069,20.18210,71.95372,0.01646,0.00140
0.50927,25.91620,92.39706,0.00347,0.00030
0.20111,27.70703,98.78178,0.00052,0.00004
0.11883,27.61716,98.46139,0.00066,0.00006
0.24128,27.48416,97.98720,0.00087,0.00007
0.27939,28.04920,100.00169,0.00000,0.00000
0.16350,27.81154,99.15438,0.00036,0.00003
0.31633,28.04378,99.98236,0.00001,0.00000
0.04497,28.04262,99.97824,0.00001,0.00000
0.41777,27.62508,98.48962,0.00065,0.00006
0.38710,27.97051,99.72116,0.00012,0.00001
0.06222,27.92145,99.54624,0.00019,0.00002
0.22515,28.02988,99.93282,0.00003,0.00000
0.01513,28.04869,99.99987,0.00000,0.00000
0.13299,28.02235,99.90597,0.00004,0.00000
0.31272,27.73464,98.88022,0.00048,0.00004
0.04922,27.93321,99.58816,0.00017,0.00001
0.43181,27.60191,98.40700,0.00068,0.00006
0.02333,28.04267,99.97841,0.00001,0.00000
0.12799,27.95312,99.65914,0.00014,0.00001
0.10447,28.04192,99.97573,0.00001,0.00000
0.43703,28.04999,100.00451,0.00000,0.00000
0.50183,27.03550,96.38761,0.00158,0.00013
0.37209,26.04240,92.84699,0.00325,0.00028
0.02129,28.03517,99.95166,0.00002,0.00000
0.31440,26.69161,95.16158,0.00215,0.00018
0.43091,27.68873,98.71653,0.00055,0.00005
0.07615,28.04483,99.98612,0.00001,0.00000
0.23557,27.70886,98.78829,0.00052,0.00004
0.04191,28.04240,99.97744,0.00001,0.00000
0.34071,27.83994,99.25565,0.00032,0.00003
0.42798,27.57418,98.30814,0.00073,0.00006
0.29169,28.04753,99.99573,0.00000,0.00000
0.43036,16.31871,58.17986,0.03036,0.00258
0.05320,27.97886,99.75091,0.00011,0.00001
0.27686,27.79998,99.11316,0.00038,0.00003
0.14123,27.77113,99.01032,0.00042,0.00004
0.35204,24.93900,88.91313,0.00527,0.00045
0.09967,28.04495,99.98655,0.00001,0.00000
0.38888,27.43535,97.81320,0.00094,0.00008
0.00905,28.04720,99.99455,0.00000,0.00000
0.56374,27.89712,99.45951,0.00023,0.00002
0.51975,27.66373,98.62741,0.00059,0.00005
0.02866,28.04999,100.00451,0.00000,0.00000
0.11175,28.04145,99.97408,0.00001,0.00000
0.37507,28.02323,99.90909,0.00004,0.00000
0.23222,25.34249,90.35166,0.00451,0.00038
0.04120,27.98954,99.78898,0.00009,0.00001
0.27903,26.26320,93.63419,0.00287,0.00024
0.13778,28.04591,99.98995,0.00000,0.00000
0.08444,27.78968,99.07643,0.00039,0.00003
0.27863,27.53869,98.18161,0.00078,0.00007
0.28008,27.81308,99.15986,0.00036,0.00003
0.25833,27.97524,99.73802,0.00011,0.00001
0.07634,27.79107,99.08139,0.00039,0.00003
0.48127,0.50000,1.78261,2.32679,0.19770
0.35902,27.22900,97.07749,0.00127,0.00011
0.46791,22.09370,78.76898,0.01138,0.00097
0.49638,0.50000,1.78261,2.32679,0.19770
0.22568,28.01452,99.87804,0.00005,0.00000
0.05256,28.04589,99.98989,0.00000,0.00000
0.08975,27.98198,99.76203,0.00010,0.00001
0.07753,28.03270,99.94286,0.00002,0.00000
0.47337,27.38527,97.63464,0.00102,0.00009
0.18535,28.01601,99.88336,0.00005,0.00000
0.47027,27.76213,98.97823,0.00044,0.00004
0.55764,28.00179,99.83267,0.00007,0.00001
0.26247,27.83128,99.22476,0.00033,0.00003
0.27347,26.01503,92.74941,0.00330,0.00028
0.33940,27.35347,97.52125,0.00107,0.00009
0.47064,17.41713,62.09599,0.02578,0.00219
0.02552,28.01951,99.89582,0.00004,0.00000
0.36786,28.04364,99.98186,0.00001,0.00000
0.54598,27.54247,98.19510,0.00078,0.00007
0.49452,27.66821,98.64336,0.00058,0.00005
0.09324,27.77419,99.02124,0.00042,0.00004
0.20471,26.74740,95.36048,0.00205,0.00017
0.37448,27.77586,99.02717,0.00041,0.00004
0.42850,24.64842,87.87715,0.00583,0.00049
0.24001,27.54526,98.20503,0.00077,0.00007
0.32365,27.89416,99.44892,0.00023,0.00002
0.41487,26.15563,93.25068,0.00306,0.00026
0.26461,27.63511,98.52539,0.00063,0.00005
0.25007,27.91846,99.53556,0.00020,0.00002
0.05376,27.99203,99.79786,0.00009,0.00001
0.19455,27.07842,96.54064,0.00151,0.00013
0.14903,27.74528,98.91814,0.00046,0.00004
0.35849,28.02109,99.90147,0.00004,0.00000
0.37833,26.09751,93.04349,0.00316,0.00027
0.35218,0.50000,1.78261,2.32679,0.19770
0.40227,27.88792,99.42668,0.00024,0.00002
0.30021,26.14909,93.22739,0.00307,0.00026
0.18884,28.04034,99.97010,0.00001,0.00000
0.01048,28.04885,100.00045,0.00000,0.00000
0.14384,28.01813,99.89093,0.00005,0.00000
0.18665,27.62270,98.48114,0.00065,0.00006
0.07862,28.02640,99.92042,0.00003,0.00000
0.23693,27.43460,97.81050,0.00095,0.00008
0.34574,25.71183,91.66846,0.00384,0.00033
0.58254,0.50000,1.78261,2.32679,0.19770
0.11979,27.68113,98.68944,0.00056,0.00005
0.27719,25.56400,91.14140,0.00410,0.00035
0.18860,25.70229,91.63442,0.00386,0.00033
0.14029,27.96239,99.69220,0.00013,0.00001
0.17444,27.54303,98.19707,0.00078,0.00007
0.57919,27.86637,99.34987,0.00028,0.00002
0.42494,28.00263,99.83567,0.00007,0.00001
0.27425,27.95232,99.65629,0.00015,0.00001
0.08479,28.04168,99.97488,0.00001,0.00000
0.28213,27.56518,98.27605,0.00074,0.00006
0.50196,27.73564,98.88378,0.00048,0.00004
0.15776,28.03268,99.94281,0.00002,0.00000
0.30176,27.82512,99.20280,0.00034,0.00003
0.35388,28.04711,99.99423,0.00000,0.00000
0.02746,28.04915,100.00150,0.00000,0.00000
0.34378,27.90505,99.48777,0.00022,0.00002
0.57712,26.93239,96.02002,0.00175,0.00015
0.25005,27.03543,96.38737,0.00158,0.00013
0.53815,27.99602,99.81209,0.00008,0.00001
0.49000,27.96427,99.69891,0.00013,0.00001
0.56004,25.53030,91.02126,0.00417,0.00035
0.28893,0.50000,1.78261,2.32679,0.19770
0.38041,0.50000,1.78261,2.32679,0.19770
0.14406,28.02045,99.89920,0.00004,0.00000
0.11368,28.04848,99.99912,0.00000,0.00000
0.14154,28.04815,99.99796,0.00000,0.00000
0.30839,27.95432,99.66344,0.00014,0.00001
0.05696,28.00845,99.85641,0.00006,0.00001
0.16927,28.04498,99.98664,0.00001,0.00000
0.39633,27.14123,96.76459,0.00141,0.00012
0.29243,27.69997,98.75659,0.00053,0.00005
0.29699,27.82858,99.21514,0.00033,0.00003
0.48331,27.93166,99.58262,0.00018,0.00002
0.47272,27.91721,99.53113,0.00020,0.00002
0.06447,27.96853,99.71410,0.00012,0.00001
0.54462,23.53984,83.92482,0.00809,0.00069
0.40124,25.86705,92.22185,0.00356,0.00030
0.07545,27.96798,99.71214,0.00012,0.00001
0.11049,27.99420,99.80561,0.00008,0.00001
0.55362,0.50000,1.78261,2.32679,0.19770
0.42814,24.65435,87.89830,0.00581,0.00049
0.54648,27.77629,99.02870,0.00041,0.00004
0.58754,26.51382,94.52771,0.00244,0.00021
0.20093,27.78126,99.04644,0.00041,0.00003
0.01611,28.04303,99.97969,0.00001,0.00000
0.31052,0.50000,1.78261,2.32679,0.19770
0.08771,28.05000,100.00453,0.00000,0.00000
0.51565,0.50000,1.78261,2.32679,0.19770
0.31844,27.95152,99.65344,0.00015,0.00001
0.47367,26.96931,96.15165,0.00169,0.00014
0.44533,28.03162,99.93902,0.00003,0.00000
0.40554,27.84694,99.28060,0.00031,0.00003
0.16939,25.54442,91.07158,0.00414,0.00035
0.35873,24.74873,88.23477,0.00563,0.00048
0.40154,22.86352,81.51357,0.00958,0.00081
0.10506,27.95055,99.64997,0.00015,0.00001
0.28249,27.80443,99.12905,0.00037,0.00003
0.34162,26.71064,95.22942,0.00212,0.00018
0.04249,28.04868,99.99983,0.00000,0.00000
0.47555,26.00442,92.71159,0.00332,0.00028
0.00207,28.04837,99.99874,0.00000,0.00000
0.26113,28.01739,99.88830,0.00005,0.00000
0.42280,28.00782,99.85417,0.00006,0.00001
0.25969,28.04445,99.98477,0.00001,0.00000
0.37388,26.57096,94.73142,0.00235,0.00020
0.36837,25.65442,91.46376,0.00394,0.00033
0.52504,0.50000,1.78261,2.32679,0.19770
0.06738,28.03858,99.96381,0.00002,0.00000
0.29727,27.88462,99.41494,0.00025,0.00002
0.26494,27.16820,96.86072,0.00137,0.00012
0.14838,27.95915,99.68063,0.00014,0.00001
0.17191,28.02249,99.90648,0.00004,0.00000
0.55847,28.01586,99.88284,0.00005,0.00000
0.40002,26.01224,92.73947,0.00331,0.00028
0.35891,26.68572,95.14058,0.00216,0.00018
0.18676,27.67480,98.66688,0.00057,0.00005
0.29279,28.01876,99.89315,0.00005,0.00000
0.14473,28.00973,99.86099,0.00006,0.00000
0.26631,26.91286,95.95040,0.00178,0.00015
0.42418,27.97836,99.74914,0.00011,0.00001
0.28024,27.86995,99.36264,0.00027,0.00002
0.34096,27.06654,96.49829,0.00153,0.00013
0.54708,26.84141,95.69566,0.00190,0.00016
0.21770,27.40059,97.68925,0.00100,0.00008
0.06138,27.91648,99.52851,0.00020,0.00002
0.19102,25.39029,90.52207,0.00442,0.00038
0.19924,27.01083,96.29968,0.00162,0.00014
0.16332,28.01113,99.86598,0.00006,0.00000
0.42689,16.36526,58.34584,0.03015,0.00256
0.48584,27.56132,98.26230,0.00075,0.00006
0.09091,27.92698,99.56596,0.00018,0.00002
0.24489,28.03172,99.93938,0.00003,0.00000
0.43196,23.88538,85.15675,0.00736,0.00063
0.21516,28.04166,99.97482,0.00001,0.00000
0.15232,28.03808,99.96205,0.00002,0.00000
0.26407,28.00226,99.83433,0.00007,0.00001
0.09516,27.81328,99.16057,0.00036,0.00003
0.15206,27.87017,99.36342,0.00027,0.00002
0.05955,28.03366,99.94627,0.00002,0.00000
0.15185,28.04977,100.00373,0.00000,0.00000
0.08642,27.76486,98.98796,0.00043,0.00004
0.51514,27.06136,96.47982,0.00154,0.00013
0.58461,26.49591,94.46386,0.00247,0.00021
0.32360,27.86292,99.33756,0.00028,0.00002
0.00251,28.04895,100.00082,0.00000,0.00000
0.15198,28.04675,99.99297,0.00000,0.00000
0.55338,0.50000,1.78261,2.32679,0.19770
0.13367,26.53702,94.61042,0.00241,0.00020
0.48519,25.67231,91.52755,0.00391,0.00033
0.14338,27.81041,99.15035,0.00036,0.00003
0.47720,26.18463,93.35409,0.00301,0.00026
0.46236,28.01564,99.88206,0.00005,0.00000
0.07286,28.02079,99.90041,0.00004,0.00000
0.43045,28.04492,99.98642,0.00001,0.00000
0.25629,23.73005,84.60294,0.00769,0.00065
0.19445,27.83322,99.23169,0.00033,0.00003
0.20601,27.30676,97.35473,0.00115,0.00010
0.50889,25.65620,91.47011,0.00394,0.00033
0.08335,28.04963,100.00322,0.00000,0.00000
0.48315,28.04878,100.00019,0.00000,0.00000
0.28844,27.95295,99.65853,0.00014,0.00001
0.38932,27.11238,96.66171,0.00146,0.00012
0.39668,27.70961,98.79096,0.00052,0.00004
0.28881,27.92668,99.56490,0.00018,0.00002
0.34035,27.52677,98.13913,0.00080,0.00007
0.40557,0.50000,1.78261,2.32679,0.19770
0.33088,27.64635,98.56544,0.00061,0.00005
0.38269,27.93740,99.60310,0.00017,0.00001
0.42317,27.08431,96.56164,0.00150,0.00013
0.21469,23.41212,83.46947,0.00836,0.00071
0.20534,26.35895,93.97558,0.00271,0.00023
0.47341,23.16140,82.57560,0.00891,0.00076
0.32926,27.75705,98.96012,0.00044,0.00004
0.08162,27.96302,99.69445,0.00013,0.00001
0.32983,28.03367,99.94633,0.00002,0.00000
0.36736,27.89367,99.44720,0.00023,0.00002
0.21895,27.48678,97.99654,0.00086,0.00007
0.49136,25.95374,92.53090,0.00341,0.00029
0.01577,28.03882,99.96470,0.00001,0.00000
0.39237,23.64886,84.31349,0.00786,0.00067
0.13003,27.96365,99.69669,0.00013,0.00001
0.00775,28.04764,99.99612,0.00000,0.00000
0.26261,27.96990,99.71895,0.00012,0.00001
0.32243,27.16558,96.85140,0.00137,0.00012
0.05987,27.98622,99.77716,0.00009,0.00001
0.02510,28.04829,99.99845,0.00000,0.00000
0.03253,28.04142,99.97397,0.00001,0.00000
0.50894,26.32502,93.85462,0.00277,0.00023
0.04612,28.01130,99.86656,0.00006,0.00000
0.22790,25.49274,90.88734,0.00423,0.00036
0.00372,28.04947,100.00266,0.00000,0.00000
0.56666,24.39815,86.98489,0.00632,0.00054
0.54902,27.43950,97.82796,0.00094,0.00008
0.26133,27.88118,99.40267,0.00025,0.00002
0.34714,28.03049,99.93498,0.00003,0.00000
0.46210,27.66297,98.62468,0.00059,0.00005
0.40590,26.69536,95.17494,0.00214,0.00018
0.35604,26.42042,94.19471,0.00260,0.00022
0.37317,28.04767,99.99623,0.00000,0.00000
0.22908,27.92337,99.55310,0.00019,0.00002
0.20771,26.68591,95.14125,0.00216,0.00018
0.56155,26.63077,94.94467,0.00225,0.00019
0.05821,28.04941,100.00243,0.00000,0.00000
0.22129,27.99408,99.80519,0.00008,0.00001
0.23160,26.91449,95.95618,0.00178,0.00015
0.48031,24.36849,86.87913,0.00638,0.00054
0.54931,27.85792,99.31975,0.00029,0.00002
0.14816,28.01763,99.88912,0.00005,0.00000
0.58696,28.00837,99.85611,0.00006,0.00001
0.45190,25.70492,91.64379,0.00385,0.00033
0.54756,28.04099,99.97241,0.00001,0.00000
0.11491,27.67472,98.66660,0.00057,0.00005
0.48076,27.52680,98.13921,0.00080,0.00007
0.39681,27.99901,99.82275,0.00007,0.00001
0.34154,27.67343,98.66200,0.00057,0.00005
0.42943,24.73563,88.18807,0.00566,0.00048
0.35407,26.33505,93.89038,0.00275,0.00023
0.41764,0.50000,1.78261,2.32679,0.19770
0.56519,27.66635,98.63674,0.00058,0.00005
0.53645,0.50000,1.78261,2.32679,0.19770
0.33814,27.41988,97.75804,0.00097,0.00008
0.22597,27.91695,99.53019,0.00020,0.00002
0.40484,27.33257,97.44675,0.00111,0.00009
0.28136,26.83028,95.65597,0.00192,0.00016
0.04583,28.03827,99.96273,0.00002,0.00000
0.00743,28.04988,100.00411,0.00000,0.00000
0.21248,28.04361,99.98175,0.00001,0.00000
0.15467,27.80529,99.13208,0.00037,0.00003
0.56584,26.51865,94.54493,0.00244,0.00021
0.24650,27.36612,97.56637,0.00105,0.00009
0.54345,0.50000,1.78261,2.32679,0.19770
0.30994,0.50000,1.78261,2.32679,0.19770
0.59415,0.50000,1.78261,2.32679,0.19770
0.21641,26.88267,95.84277,0.00183,0.00016
0.45057,0.50000,1.78261,2.32679,0.19770
0.49234,26.70954,95.22551,0.00212,0.00018
0.13728,27.27573,97.24411,0.00120,0.00010
0.20883,28.04918,100.00161,0.00000,0.00000
0.15653,27.82665,99.20824,0.00034,0.00003
0.20506,27.99957,99.82476,0.00007,0.00001
0.41799,28.04989,100.00415,0.00000,0.00000
0.15271,27.94897,99.64434,0.00015,0.00001
0.25453,27.20881,97.00550,0.00130,0.00011
0.36974,27.61576,98.45637,0.00066,0.00006
0.34651,20.55465,73.28194,0.01540,0.00131
0.29415,27.25863,97.18315,0.00122,0.00010
0.25795,0.50000,1.78261,2.32679,0.19770
0.22036,27.83023,99.22102,0.00033,0.00003
0.29294,26.25665,93.61084,0.00288,0.00024
0.02321,28.04557,99.98876,0.00000,0.00000
0.03409,28.04463,99.98539,0.00001,0.00000
0.36721,25.77532,91.89481,0.00372,0.00032
0.46262,21.79056,77.68824,0.01213,0.00103
0.55068,25.74435,91.78439,0.00378,0.00032
0.28227,26.94379,96.06066,0.00173,0.00015
0.48515,28.03360,99.94606,0.00002,0.00000
0.08101,27.95541,99.66732,0.00014,0.00001
0.14168,28.01221,99.86980,0.00006,0.00000
0.55338,27.58701,98.35388,0.00071,0.00006
0.49938,27.39116,97.65565,0.00101,0.00009
0.26186,27.39403,97.66585,0.00101,0.00009
0.32880,27.90730,99.49579,0.00021,0.00002
0.46498,27.86075,99.32982,0.00028,0.00002
0.14093,28.04949,100.00273,0.00000,0.00000
0.47735,25.48298,90.85253,0.00425,0.00036
0.34858,27.69671,98.74498,0.00054,0.00005
0.14660,28.00292,99.83668,0.00007,0.00001
0.24551,24.37792,86.91275,0.00636,0.00054
0.03802,27.99828,99.82014,0.00008,0.00001
0.55130,26.23334,93.52773,0.00292,0.00025
0.17556,27.18522,96.92141,0.00134,0.00011
0.44768,26.60246,94.84373,0.00230,0.00020
0.02844,28.04100,99.97247,0.00001,0.00000
0.24704,27.87258,99.37202,0.00027,0.00002
0.29514,28.04565,99.98905,0.00000,0.00000
0.54867,25.97530,92.60778,0.00337,0.00029
0.24038,27.41703,97.74786,0.00097,0.00008
0.59615,26.38605,94.07218,0.00266,0.00023
0.06833,28.02232,99.90586,0.00004,0.00000
0.05864,28.04227,99.97699,0.00001,0.00000
0.47502,0.50000,1.78261,2.32679,0.19770
0.16776,27.00726,96.28693,0.00163,0.00014
0.31057,27.82985,99.21967,0.00033,0.00003
0.52816,28.04541,99.98819,0.00000,0.00000
0.09460,27.92448,99.55705,0.00019,0.00002
0.47734,27.78312,99.05307,0.00040,0.00003
0.20951,28.03043,99.93479,0.00003,0.00000
0.25131,27.90115,99.47385,0.00022,0.00002
0.14417,28.04208,99.97632,0.00001,0.00000
0.56228,27.98999,99.79061,0.00009,0.00001
0.19649,28.03487,99.95062,0.00002,0.00000
0.53309,24.03847,85.70253,0.00705,0.00060
0.18898,28.05000,100.00454,0.00000,0.00000
0.37339,28.03295,99.94375,0.00002,0.00000
0.35649,25.63177,91.38301,0.00398,0.00034
0.09862,27.51521,98.09791,0.00082,0.00007
0.56210,20.85381,74.34851,0.01457,0.00124
0.27916,26.55538,94.67591,0.00237,0.00020
0.56479,27.83603,99.24168,0.00032,0.00003
0.43832,25.98047,92.62620,0.00336,0.00029
0.12738,27.99359,99.80342,0.00008,0.00001
0.35074,27.59997,98.40010,0.00069,0.00006
0.00864,28.04960,100.00311,0.00000,0.00000
0.34232,28.02413,99.91232,0.00004,0.00000
0.36717,27.22387,97.05921,0.00128,0.00011
0.43883,27.60307,98.41115,0.00068,0.00006
0.14480,27.92662,99.56466,0.00018,0.00002
0.50014,26.79211,95.51990,0.00198,0.00017
0.43623,27.96432,99.69909,0.00013,0.00001
0.52440,21.95092,78.25994,0.01173,0.00100
0.59814,25.70039,91.62765,0.00386,0.00033
0.22569,27.68594,98.70661,0.00055,0.00005
0.59939,0.50000,1.78261,2.32679,0.19770
0.02408,28.04997,100.00446,0.00000,0.00000
0.10537,28.04529,99.98777,0.00001,0.00000
0.44030,27.50402,98.05800,0.00084,0.00007
0.46690,26.88775,95.86087,0.00182,0.00015
0.10349,28.01342,99.87412,0.00005,0.00000
0.55627,26.39170,94.09233,0.00265,0.00023
0.22730,27.56268,98.26712,0.00074,0.00006
0.22063,27.30858,97.36121,0.00114,0.00010
0.08490,28.00315,99.83753,0.00007,0.00001
0.35533,27.05648,96.46243,0.00155,0.00013
0.32554,28.04928,100.00199,0.00000,0.00000
0.11276,27.63056,98.50914,0.00064,0.00005
0.24014,27.97519,99.73782,0.00011,0.00001
0.48690,27.64583,98.56358,0.00062,0.00005
0.17541,27.80465,99.12983,0.00037,0.00003
0.30355,27.35329,97.52061,0.00107,0.00009
0.11292,28.02599,99.91896,0.00003,0.00000
0.46958,26.14512,93.21323,0.00307,0.00026
0.53346,27.73640,98.88649,0.00048,0.00004
0.17026,27.91955,99.53947,0.00020,0.00002
0.30432,27.32525,97.42064,0.00112,0.00010
0.57580,21.93572,78.20576,0.01177,0.00100
0.11991,28.04911,100.00138,0.00000,0.00000
0.53327,20.74714,73.96822,0.01486,0.00126
0.35327,27.73377,98.87711,0.00048,0.00004
0.05442,28.04879,100.00024,0.00000,0.00000
0.38875,27.75017,98.93558,0.00045,0.00004
0.08254,28.04999,100.00452,0.00000,0.00000
0.54594,0.50000,1.78261,2.32679,0.19770
0.42539,25.34441,90.35852,0.00451,0.00038
0.20189,27.87545,99.38223,0.00026,0.00002
0.11551,27.52955,98.14904,0.00080,0.00007
0.18622,27.80181,99.11968,0.00038,0.00003
0.21537,25.91126,92.37945,0.00348,0.00030
0.36029,27.40423,97.70225,0.00099,0.00008
0.00683,28.04846,99.99907,0.00000,0.00000
0.19755,27.95802,99.67663,0.00014,0.00001
0.03879,28.04924,100.00185,0.00000,0.00000
0.15248,28.01131,99.86661,0.00006,0.00000
0.11227,28.04912,100.00140,0.00000,0.00000
0.14266,27.55107,98.22573,0.00076,0.00006
0.35835,23.28016,82.99899,0.00865,0.00073
0.29789,27.85869,99.32248,0.00029,0.00002
0.15897,27.69898,98.75308,0.00053,0.00005
0.58744,0.50000,1.78261,2.32679,0.19770
0.47377,14.84131,52.91259,0.03758,0.00319
0.05604,28.04862,99.99961,0.00000,0.00000
0.54105,27.89013,99.43459,0.00024,0.00002
