Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Na2MoSbO3Br3,1.4990,-1.4322,0.2327,30.0000,25.0480,5.9478,15.9053,29.4501,0.0369,0.0501,0.0329,0.0482
Na2TiSbSe3I3,1.2846,-1.0390,0.5137,30.0000,25.3035,8.0481,8.5933,29.5745,0.0369,0.0968,0.0329,0.0738
Na2TaMnSe3I3,1.3192,-1.1455,0.7825,30.0000,25.3392,7.7325,10.0131,29.5581,0.0369,0.0908,0.0329,0.0658
K2TaMnS3I3,1.4766,-1.2427,0.7743,30.0000,25.1651,6.0942,15.8151,29.4632,0.0369,0.0548,0.0330,0.0484
K2VMnSe3Br3,1.2748,-1.4487,0.2191,30.0000,25.2114,8.1848,7.8107,29.5381,0.0369,0.1002,0.0329,0.0793
K2MnSbF3I3,1.4718,-2.0907,0.4764,30.0000,25.1478,6.1639,15.6086,29.4350,0.0369,0.0572,0.0330,0.0488
Na2SnSbS3I3,1.4714,-0.8726,0.4737,30.0000,25.1852,6.1468,15.6617,29.4707,0.0369,0.0562,0.0329,0.0486
K2VSbS3Se3,1.2663,-1.0511,0.3373,30.0000,25.2178,8.3066,7.3307,29.5652,0.0369,0.1016,0.0329,0.0832
Na2NbMnSe3I3,1.3062,-1.1382,0.5067,30.0000,25.2954,7.8849,9.2881,29.5632,0.0369,0.0935,0.0329,0.0694
K2SnVS3I3,1.2959,-1.1541,0.4637,30.0000,25.2335,8.0216,8.6323,29.5495,0.0369,0.0972,0.0329,0.0731
K2NbCuO3Cl3,1.4940,-1.9964,0.1485,30.0000,25.0308,6.0210,15.7681,29.4256,0.0370,0.0528,0.0330,0.0484
Na2TiInSe3Br3,1.4200,-1.4274,1.3355,30.0000,25.3055,6.5098,15.0550,29.5275,0.0370,0.0643,0.0330,0.0501
K2MoMnS3Se3,1.2781,-1.1025,0.3258,30.0000,25.2163,8.1470,8.0801,29.5765,0.0370,0.0983,0.0329,0.0771
Na2TiInSe3I3,1.3602,-1.2330,1.4168,30.0000,25.4148,7.1129,12.9308,29.5511,0.0370,0.0784,0.0330,0.0553
Na2TaCuO3Cl3,1.4604,-2.0202,0.7707,30.0000,25.1987,6.2202,15.6437,29.4631,0.0370,0.0591,0.0330,0.0489
Na2WFeSe3I3,1.4672,-0.9602,0.4665,30.0000,25.1318,6.1963,15.5563,29.4461,0.0370,0.0575,0.0329,0.0489
Na2SnWSe6,1.2783,-0.9807,0.3624,30.0000,25.2036,8.1863,7.8124,29.5510,0.0370,0.0991,0.0329,0.0792
Na2TiGaSe3I3,1.3900,-1.2291,1.5254,30.0000,25.3788,6.8261,14.1238,29.5818,0.0370,0.0718,0.0330,0.0523
K2MoGaSe3Br3,1.3714,-1.3357,1.3935,30.0000,25.3620,7.0793,13.1043,29.5630,0.0370,0.0781,0.0330,0.0546
K2MoSbO3Br3,1.5063,-1.5378,0.2329,30.0000,25.0506,5.9256,15.8956,29.4244,0.0370,0.0491,0.0330,0.0481
Na2MnBiO3Cl3,1.5031,-1.6978,0.1595,30.0000,25.0159,5.9208,15.8878,29.4435,0.0370,0.0494,0.0329,0.0481
Na2TaCuSe3I3,1.3052,-1.0116,0.7821,30.0000,25.2732,7.8636,9.3777,29.5648,0.0370,0.0930,0.0329,0.0694
Na2TaMnSe3Cl3,1.3101,-1.4723,0.7053,30.0000,25.3247,7.7630,9.7751,29.5532,0.0370,0.0917,0.0329,0.0668
Na2NbMnO3Br3,1.5080,-1.9846,0.1063,30.0000,25.0198,5.9297,15.8443,29.4154,0.0370,0.0491,0.0329,0.0483
K2WFeSe3I3,1.4909,-1.0344,0.4586,30.0000,25.1070,6.0667,15.7825,29.4425,0.0370,0.0540,0.0330,0.0485
Li2MoGaSe3Br3,1.4111,-1.1751,1.5195,30.0000,25.3650,6.6885,14.4676,29.5501,0.0370,0.0690,0.0330,0.0514
Na2VZnSe3Cl3,1.2770,-1.3439,0.2582,30.0000,25.2031,8.1974,7.7752,29.5549,0.0370,0.0995,0.0328,0.0794
Na2TaMnO3I3,1.4651,-1.9498,0.8435,30.0000,25.2152,6.1349,15.7716,29.4961,0.0370,0.0570,0.0330,0.0486
Na2SnMnF3I3,1.4894,-2.0009,0.4600,30.0000,25.1023,6.0220,15.7833,29.4722,0.0370,0.0518,0.0330,0.0484
Na2MnCuCl3I3,1.2954,-1.2207,0.4197,30.0000,25.2256,7.9352,8.9670,29.5164,0.0370,0.0948,0.0329,0.0711
K2MnInO3Br3,1.4143,-1.6716,1.5236,30.0000,25.3584,6.6513,14.6982,29.5289,0.0370,0.0693,0.0330,0.0510
Li2MoWSe6,1.2700,-0.9769,0.4253,30.0000,25.1996,8.2506,7.3987,29.5539,0.0370,0.1011,0.0329,0.0830
Na2NbZnSe3I3,1.2823,-1.0993,0.5012,30.0000,25.2466,8.1590,8.0660,29.5462,0.0370,0.0999,0.0329,0.0776
Na2WFeSe3Br3,1.2801,-1.0935,0.2176,30.0000,25.1406,8.1571,7.9124,29.5380,0.0370,0.0987,0.0329,0.0782
Na2TaZnSe3Cl3,1.4890,-1.3884,0.6950,30.0000,25.0980,5.9939,15.7993,29.4529,0.0370,0.0520,0.0330,0.0484
K2VFeO3Br3,1.5099,-1.8714,0.0836,30.0000,25.0311,5.8357,15.9692,29.4283,0.0370,0.0471,0.0329,0.0479
K2SbZnO3Br3,1.2680,-1.4481,0.1344,30.0000,25.1469,8.3057,7.3997,29.5130,0.0370,0.1014,0.0329,0.0826
K2MnZnBr3I3,1.2708,-1.2998,0.3456,30.0000,25.1859,8.2691,7.4830,29.5453,0.0370,0.1014,0.0329,0.0812
Li2MoGaSe3I3,1.4283,-0.9649,1.5712,30.0000,25.3494,6.4741,15.0204,29.5360,0.0370,0.0636,0.0331,0.0503
Na2SnSbO3I3,1.4785,-1.2762,0.4980,30.0000,25.0987,6.1174,15.6513,29.4462,0.0370,0.0551,0.0330,0.0487
Na2VZnO3I3,1.4831,-1.5571,0.4890,30.0000,25.0949,6.0773,15.7067,29.4214,0.0370,0.0541,0.0329,0.0486
K2VMnS3Br3,1.2618,-1.4831,0.0880,30.0000,25.1423,8.3747,6.9140,29.5383,0.0370,0.1046,0.0329,0.0871
K2SnNbS3Br3,1.2601,-1.3528,0.1584,30.0000,25.1241,8.3746,6.8043,29.5178,0.0370,0.1044,0.0329,0.0878
K2SnNbS3I3,1.4976,-1.2232,0.4624,30.0000,25.0638,5.9782,15.9144,29.4570,0.0370,0.0518,0.0330,0.0482
K2VZnS3I3,1.2726,-1.1797,0.4499,30.0000,25.2201,8.2196,7.7404,29.5578,0.0370,0.1004,0.0329,0.0797
Na2MnInO3Br3,1.3635,-1.6615,1.6059,30.0000,25.3852,7.0982,12.9496,29.5701,0.0370,0.0778,0.0330,0.0552
K2TaFeSe3I3,1.4738,-1.2228,0.7620,30.0000,25.1426,6.0987,15.6971,29.4396,0.0370,0.0545,0.0330,0.0486
Na2TaSbS3Se3,1.4832,-1.0500,0.7342,30.0000,25.1491,6.0477,15.7691,29.4752,0.0370,0.0534,0.0330,0.0484
Na2VTaS3Se3,1.2960,-1.2525,0.7650,30.0000,25.2651,7.9747,8.9534,29.5351,0.0370,0.0962,0.0330,0.0716
K2TiInSe3I3,1.3971,-1.3532,1.3725,30.0000,25.3315,6.8424,14.0723,29.5497,0.0370,0.0735,0.0330,0.0524
K2WSbO3I3,1.4911,-1.3902,0.4678,30.0000,25.0880,6.0090,15.7592,29.4225,0.0370,0.0517,0.0330,0.0485
K2CrMnO3Se3,1.5170,-1.6122,0.2517,30.0000,25.0060,5.8800,15.9256,29.4667,0.0370,0.0486,0.0329,0.0481
K2TaZnO3Br3,1.4872,-1.8706,0.5756,30.0000,25.0876,6.0382,15.7717,29.4699,0.0370,0.0523,0.0330,0.0486
Na2MoInS3I3,1.3578,-0.9793,1.5427,30.0000,25.4048,7.1892,12.7535,29.5870,0.0370,0.0803,0.0330,0.0559
Na2MnZnI6,1.2712,-1.0487,0.5722,30.0000,25.2304,8.2234,7.6886,29.5833,0.0370,0.1014,0.0329,0.0802
K2TiSbSe3I3,1.2831,-1.1516,0.5034,30.0000,25.1967,8.0569,8.3591,29.5179,0.0370,0.0964,0.0329,0.0752
K2WMnSe6,1.2708,-1.0918,0.3425,30.0000,25.1753,8.3005,7.3563,29.5215,0.0370,0.1021,0.0329,0.0828
Na2MoFeSe3F3,1.5009,-1.9111,0.3462,30.0000,25.0574,5.9404,15.9319,29.4051,0.0370,0.0504,0.0330,0.0481
Na2MoGaS3I3,1.3950,-0.9826,1.6741,30.0000,25.4107,6.7890,14.2498,29.5874,0.0370,0.0711,0.0330,0.0521
K2MoInS3I3,1.3926,-1.1069,1.4878,30.0000,25.3289,6.8191,14.0894,29.5491,0.0370,0.0722,0.0331,0.0522
Na2NbFeO3Cl3,1.5119,-2.0747,0.1230,30.0000,24.9458,5.8899,15.8734,29.3931,0.0370,0.0495,0.0330,0.0482
K2MnGaO3Br3,1.3447,-1.6713,1.7063,30.0000,25.3983,7.3198,12.0448,29.5766,0.0370,0.0828,0.0331,0.0583
Na2MoSbS3Br3,1.2638,-1.0201,0.2230,30.0000,25.1462,8.3720,6.8621,29.5514,0.0370,0.1039,0.0329,0.0876
K2MoGaS3Br3,1.4400,-1.2859,1.5608,30.0000,25.2955,6.3427,15.4430,29.5349,0.0370,0.0608,0.0331,0.0495
K2MnInO3Se3,1.3616,-1.5565,1.7128,30.0000,25.3835,7.1748,12.6602,29.5835,0.0370,0.0785,0.0330,0.0563
K2VFeSe3F3,1.5111,-2.1785,0.2860,30.0000,24.9713,5.9061,15.7824,29.4389,0.0370,0.0481,0.0330,0.0484
K2CrWS3I3,1.5024,-1.1681,0.4220,30.0000,25.0055,5.9428,15.8595,29.4372,0.0370,0.0498,0.0330,0.0483
Na2SnMnBr3I3,1.2731,-1.1743,0.3683,30.0000,25.2025,8.2450,7.5247,29.5518,0.0370,0.1007,0.0329,0.0814
Na2TaFeSe3Br3,1.2799,-1.2875,0.5893,30.0000,25.1927,8.1424,7.9686,29.5439,0.0370,0.0984,0.0329,0.0778
Na2FeCuF3I3,1.2698,-1.8788,0.4529,30.0000,25.1936,8.2938,7.3342,29.5476,0.0370,0.1014,0.0329,0.0834
K2MoBiO3I3,1.5035,-1.3626,0.5014,30.0000,25.0306,5.9508,15.8947,29.4394,0.0370,0.0505,0.0330,0.0482
K2NbMnSe3Cl3,1.2690,-1.5527,0.2737,30.0000,25.1633,8.3105,7.2585,29.5256,0.0370,0.1012,0.0329,0.0838
Na2SnInSe3I3,1.4597,-0.9401,1.3412,30.0000,25.2481,6.1880,15.7312,29.5157,0.0370,0.0574,0.0330,0.0488
K2TiInSe3Br3,1.3209,-1.5725,1.2862,30.0000,25.3209,7.7017,10.1814,29.5795,0.0370,0.0912,0.0330,0.0651
Na2SnInO3I3,1.4317,-1.3954,1.5514,30.0000,25.2960,6.4500,15.1754,29.5383,0.0370,0.0641,0.0331,0.0501
K2WFeS3Br3,1.5281,-1.2549,0.1140,30.0000,24.9193,5.8091,15.8688,29.3600,0.0370,0.0451,0.0330,0.0481
Na2ZrInSe3Br3,1.4562,-1.5124,1.2772,30.0000,25.2301,6.2819,15.3253,29.4808,0.0370,0.0597,0.0330,0.0496
K2SbZnS3I3,1.5144,-1.0436,0.4517,30.0000,24.9874,5.8607,15.8770,29.4151,0.0370,0.0471,0.0330,0.0482
K2CrMoO3I3,1.5026,-1.5136,0.5187,30.0000,25.0177,5.9885,15.7280,29.4400,0.0370,0.0510,0.0330,0.0484
K2SnMnF3I3,1.5043,-2.1069,0.4496,30.0000,25.0265,6.0150,15.7395,29.4329,0.0370,0.0527,0.0329,0.0486
Na2SnFeO3Br3,1.5252,-1.4224,0.0888,30.0000,24.9055,5.8399,15.9216,29.4199,0.0370,0.0458,0.0330,0.0481
Na2MnInO3I3,1.3414,-1.5170,1.6509,30.0000,25.3737,7.4149,11.4040,29.5679,0.0370,0.0834,0.0330,0.0602
Na2ZrGaSe3Br3,1.4367,-1.4697,1.3921,30.0000,25.2426,6.4200,15.1392,29.4798,0.0370,0.0627,0.0331,0.0500
Na2SnInS3I3,1.4464,-0.9285,1.4598,30.0000,25.2824,6.3564,15.3860,29.5761,0.0370,0.0617,0.0330,0.0495
Na2SnCrS3I3,1.2682,-0.9993,0.4467,30.0000,25.1454,8.3360,7.0104,29.5083,0.0370,0.1026,0.0329,0.0859
K2TiCrO3Se3,1.5074,-2.0824,0.2604,30.0000,24.9633,5.9294,15.8082,29.4007,0.0370,0.0499,0.0330,0.0484
Na2ZrInSe3I3,1.4736,-1.3148,1.3639,30.0000,25.2173,6.1117,15.7808,29.5138,0.0370,0.0555,0.0330,0.0486
Na2WAgSe3I3,1.3922,-0.9080,1.9414,30.0000,25.3665,6.9014,13.6793,29.5588,0.0370,0.0742,0.0331,0.0533
Na2MnBiO3S3,1.5149,-1.6295,0.1740,30.0000,24.9406,5.8655,15.9484,29.3891,0.0370,0.0482,0.0330,0.0482
K2MnInO3I3,1.4453,-1.5479,1.5836,30.0000,25.2470,6.3501,15.3082,29.4828,0.0370,0.0628,0.0331,0.0497
Na2NbZnO3I3,1.5098,-1.6690,0.4858,30.0000,24.9600,5.9393,15.9308,29.4023,0.0370,0.0507,0.0330,0.0482
Na2TiInS3I3,1.4146,-1.2973,1.5631,30.0000,25.3090,6.5914,14.7770,29.5353,0.0370,0.0682,0.0330,0.0507
K2WFeSe3Cl3,1.5245,-1.3216,0.2512,30.0000,24.8839,5.8892,15.7958,29.3490,0.0370,0.0477,0.0330,0.0485
Na2MnGaO3I3,1.4078,-1.5264,1.8101,30.0000,25.3168,6.6705,14.5524,29.5668,0.0370,0.0697,0.0331,0.0515
Na2WInSe3Br3,1.4797,-1.1200,1.1738,30.0000,25.1267,6.0884,15.7148,29.4639,0.0371,0.0550,0.0331,0.0487
K2MnGaO3Se3,1.3958,-1.5190,1.9141,30.0000,25.3531,6.7683,14.3211,29.5537,0.0371,0.0722,0.0331,0.0520
Na2WMnS6,1.5337,-1.1708,0.1366,30.0000,24.8553,5.7977,15.8671,29.3525,0.0371,0.0448,0.0330,0.0482
Na2SnNbSe3Br3,1.2536,-1.3169,0.2594,30.0000,25.1117,8.5076,6.2777,29.5055,0.0371,0.1058,0.0329,0.0947
Na2NbMnO3I3,1.5045,-1.9094,0.4926,30.0000,24.9709,5.9841,15.7844,29.3960,0.0371,0.0520,0.0330,0.0484
Na2TiFeO3Br3,1.5300,-1.9931,0.0288,30.0000,24.8799,5.8185,15.8189,29.3673,0.0371,0.0452,0.0330,0.0482
K2FeZnF3I3,1.2575,-2.0078,0.4320,30.0000,25.1107,8.4278,6.6244,29.4820,0.0371,0.1051,0.0329,0.0908
K2SnTaS3Br3,1.5145,-1.3860,0.5489,30.0000,24.9578,5.9485,15.8002,29.4079,0.0371,0.0494,0.0330,0.0484
K2TiGaSe3I3,1.4729,-1.3821,1.4744,30.0000,25.2035,6.0968,15.8377,29.4825,0.0371,0.0567,0.0331,0.0487
K2TaSbSe6,1.2790,-1.0337,0.7105,30.0000,25.1593,8.1824,7.8535,29.5522,0.0371,0.0998,0.0330,0.0789
K2SnFeO3Se3,1.5256,-1.3524,0.2777,30.0000,24.9221,5.8151,16.0203,29.3853,0.0371,0.0474,0.0330,0.0479
Na2MnGaS3Br3,1.3172,-1.1783,1.6481,30.0000,25.3071,7.6840,10.3551,29.5655,0.0371,0.0913,0.0331,0.0648
Na2TaZnO3Cl3,1.5057,-2.0665,0.7551,30.0000,25.0091,5.9273,15.8421,29.4777,0.0371,0.0490,0.0330,0.0484
Na2WSbSe3Br3,1.2455,-1.0125,0.2673,30.0000,25.0768,8.5848,6.0582,29.5254,0.0371,0.1084,0.0329,0.0970
K2MoBiS3I3,1.2722,-1.0287,0.4796,30.0000,25.1677,8.2632,7.4269,29.5282,0.0371,0.1006,0.0329,0.0818
K2MnGaO3I3,1.4409,-1.5517,1.7299,30.0000,25.2862,6.3839,15.3019,29.5368,0.0371,0.0628,0.0331,0.0496
K2VFeSe3I3,1.2499,-1.1785,0.4977,30.0000,25.1229,8.5266,6.1451,29.5056,0.0371,0.1071,0.0329,0.0958
K2MoInSe3Br3,1.3136,-1.3287,1.2840,30.0000,25.2828,7.7429,10.0244,29.5794,0.0371,0.0911,0.0330,0.0660
Na2VCuSe3F3,1.2575,-1.9376,0.3005,30.0000,25.0577,8.5171,6.1994,29.5491,0.0371,0.1063,0.0329,0.0946
Na2MoGaSe3Cl3,1.4281,-1.2895,1.7820,30.0000,25.2793,6.4645,15.0256,29.5251,0.0371,0.0646,0.0331,0.0503
K2ZrInSe3I3,1.4672,-1.3995,1.3237,30.0000,25.1719,6.1775,15.5523,29.4986,0.0371,0.0565,0.0331,0.0490
K2WAgSe3I3,1.3828,-0.9885,1.8858,30.0000,25.3539,6.9848,13.3716,29.5351,0.0371,0.0769,0.0331,0.0542
Na2SnZnBr3I3,1.2517,-1.1533,0.3647,30.0000,25.0917,8.5222,6.1926,29.5343,0.0371,0.1055,0.0329,0.0951
K2TaZnSe3Cl3,1.5094,-1.4834,0.6729,30.0000,25.0306,5.9483,15.8033,29.4403,0.0371,0.0503,0.0330,0.0484
Na2NbFeSe3I3,1.2581,-1.0623,0.5051,30.0000,25.1180,8.4469,6.4974,29.5032,0.0371,0.1056,0.0329,0.0919
Na2ZrFeO3I3,1.5180,-1.9212,0.4560,30.0000,24.9853,5.8323,15.9574,29.3716,0.0371,0.0471,0.0330,0.0480
Na2TiBiSe3I3,1.5246,-1.0595,0.4821,30.0000,24.9022,5.8247,15.9117,29.4031,0.0371,0.0460,0.0330,0.0482
K2FeMnO3Se3,1.5356,-1.4525,0.2416,30.0000,24.8304,5.8331,15.8451,29.3805,0.0371,0.0464,0.0330,0.0483
K2MoGaS3I3,1.4643,-1.1031,1.6099,30.0000,25.2215,6.2027,15.5513,29.5191,0.0371,0.0587,0.0331,0.0492
K2VMnS3I3,1.2633,-1.2264,0.4558,30.0000,25.1168,8.2970,7.3387,29.5191,0.0371,0.1019,0.0329,0.0834
Na2SnVS3Br3,1.2409,-1.2546,0.1322,30.0000,25.0544,8.6226,5.8160,29.5409,0.0371,0.1081,0.0329,0.0996
K2SnInSe3I3,1.4835,-0.9783,1.3029,30.0000,25.0867,6.0408,15.8867,29.4846,0.0371,0.0541,0.0331,0.0486
K2SbAgCl3I3,1.3801,-1.1673,2.2165,30.0000,25.3588,6.9538,13.5764,29.5724,0.0371,0.0754,0.0331,0.0539
Na2CrMoO3Se3,1.5133,-1.6231,0.3614,30.0000,24.9143,5.9071,15.9121,29.3636,0.0371,0.0501,0.0330,0.0482
K2MnCuCl3I3,1.2517,-1.3062,0.4112,30.0000,25.0888,8.4929,6.4322,29.5443,0.0371,0.1059,0.0329,0.0920
K2FeMnO3Br3,1.5404,-1.7004,0.0377,30.0000,24.8476,5.7288,15.9309,29.3783,0.0371,0.0422,0.0330,0.0480
Na2FeSbO3Br3,1.5436,-1.4367,0.1272,30.0000,24.8374,5.7308,15.9295,29.3377,0.0371,0.0419,0.0330,0.0479
K2SnNbSe3Br3,1.2481,-1.4419,0.2585,30.0000,25.0598,8.5449,6.0442,29.5225,0.0371,0.1067,0.0329,0.0974
K2CrWSe3I3,1.5283,-1.1250,0.4645,30.0000,24.9027,5.7855,15.8767,29.3726,0.0371,0.0444,0.0330,0.0482
Na2TiSbSe3Br3,1.2506,-1.3603,0.2493,30.0000,25.0368,8.5265,6.1984,29.5309,0.0371,0.1070,0.0329,0.0949
Na2ZrWSe6,1.2488,-1.2636,0.3534,30.0000,25.0730,8.5568,6.1124,29.5377,0.0371,0.1070,0.0329,0.0973
Na2NbSbO3Se3,1.5303,-1.6063,0.3711,30.0000,24.9079,5.8108,15.8604,29.3303,0.0371,0.0459,0.0330,0.0482
Na2MoWO3Se3,1.5262,-1.4833,0.3622,30.0000,24.9151,5.8274,15.9225,29.3954,0.0371,0.0462,0.0330,0.0481
Na2SnVS3I3,1.2584,-1.0189,0.4742,30.0000,25.0549,8.4630,6.4615,29.5057,0.0371,0.1048,0.0329,0.0912
K2MoWSe6,1.2462,-1.0704,0.4007,30.0000,25.0705,8.6393,5.6803,29.5561,0.0371,0.1087,0.0329,0.1017
Li2WSbSe3F3,1.5306,-1.6542,0.3508,30.0000,24.8686,5.7996,15.8853,29.4014,0.0371,0.0440,0.0330,0.0482
Na2WAgO3I3,1.4229,-1.3384,2.2836,30.0000,25.3342,6.5371,14.9805,29.5279,0.0371,0.0676,0.0332,0.0505
K2VMnSe3I3,1.2523,-1.2143,0.4993,30.0000,25.1060,8.4890,6.3774,29.5423,0.0371,0.1052,0.0329,0.0940
Na2SnVSe3F3,1.5311,-2.0905,0.3237,30.0000,24.8708,5.8372,15.8597,29.3694,0.0371,0.0466,0.0330,0.0482
Na2MoMnS3Se3,1.2331,-1.0656,0.3312,30.0000,25.0579,8.7143,5.3023,29.5300,0.0371,0.1108,0.0329,0.1078
Na2MoFeSe3Cl3,1.2495,-1.2111,0.3137,30.0000,25.0158,8.5529,6.1190,29.5219,0.0371,0.1080,0.0329,0.0961
K2VZnO3Br3,1.5489,-1.7742,0.0854,30.0000,24.7918,5.7508,15.7203,29.3202,0.0371,0.0435,0.0330,0.0483
K2TiCrO3Cl3,1.5517,-2.2047,0.0499,30.0000,24.7251,5.7408,15.8224,29.3214,0.0371,0.0431,0.0330,0.0483
K2MoGaSe3I3,1.2802,-1.0445,1.4619,30.0000,25.2320,8.1104,8.2122,29.5397,0.0371,0.0989,0.0330,0.0766
K2NbFeSe3Br3,1.2361,-1.3782,0.2309,30.0000,25.0377,8.6828,5.5440,29.5418,0.0371,0.1093,0.0329,0.1047
Na2MnInO3Se3,1.4455,-1.4468,1.8077,30.0000,25.2064,6.3296,15.3348,29.4963,0.0371,0.0601,0.0331,0.0496
Na2CrMnSe3I3,1.2549,-1.1225,0.4854,30.0000,25.0839,8.5103,6.1861,29.4996,0.0371,0.1059,0.0329,0.0954
K2NbSbO3Se3,1.5298,-1.6813,0.3636,30.0000,24.8823,5.8459,15.8661,29.4031,0.0371,0.0470,0.0330,0.0483
K2TaCuSe3Br3,1.2493,-1.3420,0.5785,30.0000,25.0910,8.5550,6.0070,29.5236,0.0371,0.1079,0.0330,0.0972
Na2SnTaSe3I3,1.5148,-1.0476,0.7668,30.0000,24.9843,5.9304,15.8277,29.4151,0.0371,0.0494,0.0330,0.0485
K2TaMnO3Br3,1.5213,-2.0497,0.5842,30.0000,24.9125,5.8278,15.9900,29.3935,0.0371,0.0470,0.0330,0.0480
Na2MoGaS3Br3,1.4645,-1.1515,1.6387,30.0000,25.1657,6.2040,15.5092,29.4798,0.0371,0.0580,0.0331,0.0493
K2WMnS3Se3,1.5432,-1.1230,0.2643,30.0000,24.7871,5.7590,15.7880,29.3130,0.0371,0.0428,0.0330,0.0484
Na2ZrSbO3Br3,1.5481,-1.9734,0.1528,30.0000,24.7889,5.7172,15.9400,29.3295,0.0371,0.0433,0.0330,0.0480
K2MoGaSe3Cl3,1.4869,-1.4028,1.6973,30.0000,25.1346,6.0149,15.8684,29.4520,0.0371,0.0531,0.0331,0.0486
Na2SnVSe3I3,1.2462,-0.9881,0.5130,30.0000,25.0634,8.6237,5.6347,29.5017,0.0371,0.1092,0.0330,0.1022
Na2VSbS3Se3,1.2390,-1.0075,0.3432,30.0000,25.0056,8.6503,5.5627,29.4859,0.0371,0.1092,0.0329,0.1038
Na2NbFeSe3Br3,1.2257,-1.2641,0.2306,30.0000,24.9421,8.8472,4.6373,29.5035,0.0371,0.1134,0.0329,0.1212
K2MnInS3I3,1.2856,-1.1118,1.4858,30.0000,25.2475,8.0794,8.4947,29.5592,0.0371,0.0986,0.0330,0.0746
Na2TiFeO3I3,1.5400,-1.9224,0.4635,30.0000,24.8647,5.7859,15.8277,29.3746,0.0371,0.0432,0.0330,0.0483
K2SnVSe3F3,1.5406,-2.1390,0.3186,30.0000,24.8433,5.7956,15.8176,29.3554,0.0371,0.0434,0.0330,0.0483
K2MoSbS3I3,1.2455,-0.9837,0.5135,30.0000,25.0796,8.6185,5.7769,29.5473,0.0372,0.1084,0.0329,0.1011
Na2TiGaS3I3,1.4890,-1.2554,1.7059,30.0000,25.1144,6.0044,15.8406,29.4449,0.0372,0.0534,0.0331,0.0486
Na2TaSbO3Se3,1.5238,-1.6623,0.7815,30.0000,24.9390,5.8310,15.9393,29.3745,0.0372,0.0474,0.0331,0.0484
Na2MnGaO3Br3,1.4669,-1.6518,1.8095,30.0000,25.1993,6.1849,15.6565,29.4648,0.0372,0.0582,0.0331,0.0491
K2ZrMoS3Se3,1.2380,-1.3481,0.3356,30.0000,24.9944,8.6466,5.5344,29.4943,0.0372,0.1094,0.0329,0.1043
Na2WAgO3Br3,1.4300,-1.3950,2.3900,30.0000,25.3390,6.4525,15.1452,29.5605,0.0372,0.0645,0.0332,0.0503
Na2WSbSe3F3,1.5468,-1.7615,0.3322,30.0000,24.7812,5.7039,15.8986,29.3300,0.0372,0.0421,0.0330,0.0481
K2CrAgO3I3,1.3920,-1.4053,2.5641,30.0000,25.3662,6.8670,13.9637,29.5869,0.0372,0.0739,0.0332,0.0528
K2VCuSe3Br3,1.2336,-1.2862,0.2259,30.0000,25.0441,8.7329,5.1688,29.4848,0.0372,0.1113,0.0329,0.1106
K2WAgO3Br3,1.4184,-1.4922,2.2845,30.0000,25.3453,6.5992,14.7497,29.5077,0.0372,0.0670,0.0332,0.0511
Na2MnGaS3Se3,1.4517,-1.0075,1.8490,30.0000,25.2205,6.3122,15.3282,29.4999,0.0372,0.0602,0.0331,0.0498
Na2SbAgCl3I3,1.3260,-1.0171,2.3001,30.0000,25.3576,7.5257,10.9819,29.5417,0.0372,0.0876,0.0331,0.0622
Na2VMnSe3Cl3,1.2322,-1.4292,0.2619,30.0000,24.9625,8.7438,5.0623,29.4813,0.0372,0.1118,0.0329,0.1124
Na2VZnO3Br3,1.5579,-1.7346,0.0745,30.0000,24.7200,5.6674,15.9047,29.3092,0.0372,0.0397,0.0330,0.0482
Na2VFeO3I3,1.5306,-1.7302,0.4942,30.0000,24.8409,5.8224,15.8593,29.3445,0.0372,0.0460,0.0331,0.0483
Na2MnBiS3I3,1.2378,-0.8854,0.4352,30.0000,25.0176,8.6451,5.5788,29.5166,0.0372,0.1098,0.0330,0.1038
Na2TaFeS3I3,1.5206,-1.1610,0.7951,30.0000,24.9275,5.8715,15.8991,29.3725,0.0372,0.0471,0.0331,0.0483
K2NbFeSe3Cl3,1.2300,-1.5141,0.2719,30.0000,24.9335,8.8105,4.8553,29.4556,0.0372,0.1119,0.0329,0.1173
Na2WSbO3Br3,1.5552,-1.4096,0.1829,30.0000,24.7299,5.7215,15.7977,29.3157,0.0372,0.0408,0.0330,0.0482
Na2MoWS6,1.5427,-1.1653,0.2462,30.0000,24.7680,5.7502,15.8832,29.3412,0.0372,0.0432,0.0330,0.0481
K2MoWO3Se3,1.5506,-1.4969,0.3559,30.0000,24.7357,5.7178,15.8904,29.3558,0.0372,0.0426,0.0330,0.0481
Na2MoGaSe3I3,1.2673,-0.9597,1.5095,30.0000,25.1947,8.2844,7.3033,29.5699,0.0372,0.1015,0.0330,0.0838
K2CrAgO3Br3,1.3946,-1.5743,2.7659,30.0000,25.3653,6.8131,14.1407,29.5802,0.0372,0.0733,0.0332,0.0525
Na2WBiS3I3,1.5355,-0.9643,0.4297,30.0000,24.8215,5.7767,15.8760,29.3169,0.0372,0.0449,0.0330,0.0483
